1788187087 llm-proxy-7dc458997b-4k9mr   4m    1432Mi   
1788187087 llm-proxy-7dc458997b-54fsg   4m    1962Mi   
1788187087 llm-proxy-7dc458997b-678qz   4m    1610Mi   
1788187087 llm-proxy-7dc458997b-77tcs   4m    1571Mi   
1788187087 llm-proxy-7dc458997b-cxvjm   4m    1382Mi   
1788187087 llm-proxy-7dc458997b-nkmpw   4m    1503Mi   
1788187152 llm-proxy-7dc458997b-4k9mr   1924m   1432Mi   
1788187152 llm-proxy-7dc458997b-54fsg   1915m   1962Mi   
1788187152 llm-proxy-7dc458997b-678qz   1916m   1649Mi   
1788187152 llm-proxy-7dc458997b-77tcs   1908m   1548Mi   
1788187152 llm-proxy-7dc458997b-cxvjm   4m      1382Mi   
1788187152 llm-proxy-7dc458997b-nkmpw   4m      1503Mi   
1788187218 llm-proxy-7dc458997b-4k9mr   1814m   1531Mi   
1788187218 llm-proxy-7dc458997b-54fsg   1852m   1989Mi   
1788187218 llm-proxy-7dc458997b-678qz   1844m   1769Mi   
1788187218 llm-proxy-7dc458997b-77tcs   1739m   1633Mi   
1788187218 llm-proxy-7dc458997b-cxvjm   4m      1382Mi   
1788187218 llm-proxy-7dc458997b-nkmpw   4m      1503Mi   
