ts,status,size,total_ms,upstream_ms
1788187098,200,small,5215.0,5207.8
1788187102,200,small,7451.9,7430.5
1788187103,200,medium,9525.6,9516.0
1788187107,200,small,11760.7,11753.5
1788187108,200,small,13735.9,13725.9
1788187113,200,medium,20296.7,20280.9
1788187115,200,medium,20400.8,20363.3
1788187120,200,small,25534.3,25525.2
1788187125,200,small,29771.5,29756.6
1788187127,200,medium,32022.3,32003.4
1788187128,200,medium,32111.6,32105.5
1788187130,200,small,14590.1,14585.0
1788187133,200,medium,37159.9,37149.0
1788187133,200,small,37320.5,37310.0
1788187134,200,large,40576.3,40566.9
1788187135,200,small,14806.8,14802.6
1788187136,200,large,41392.6,41382.6
1788187137,200,large,44188.9,44182.8
1788187139,200,large,43338.9,43321.6
1788187139,200,small,13476.9,13468.7
1788187144,200,small,44986.8,44982.2
1788187145,200,small,10040.3,10030.5
1788187150,200,small,12812.1,12797.7
1788187157,200,medium,48693.5,48683.2
1788187158,200,medium,62008.5,61997.3
1788187163,200,small,33323.8,33313.8
1788187163,200,small,59907.9,59902.7
1788187165,200,medium,51061.3,51050.0
1788187170,200,large,74379.8,74357.8
1788187170,200,medium,30249.6,30244.4
1788187175,200,large,78881.5,78868.7
1788187177,200,large,45722.6,45704.8
1788187182,200,small,30521.8,30515.6
1788187185,200,medium,76059.7,76048.6
1788187186,200,large,82581.1,82577.6
1788187186,200,medium,40500.9,40494.2
1788187186,200,medium,51660.8,51657.1
1788187188,200,small,15890.8,15882.1
1788187190,200,medium,61196.4,61187.9
1788187191,200,small,54763.6,54750.9
1788187192,200,small,13707.2,13702.4
1788187192,200,small,46130.8,46122.4
1788187197,200,medium,57001.6,56992.3
1788187202,200,small,26082.3,26066.5
1788187206,200,medium,68006.6,68001.9
1788187208,200,medium,25052.7,25049.7
1788187211,200,medium,52046.7,52039.9
1788187212,200,medium,25053.3,25048.6
1788187213,200,medium,46093.0,46068.2
1788187214,200,small,24174.2,24164.1
1788187216,200,large,80514.8,80503.2
1788187218,200,small,24131.8,24127.0
1788187218,200,small,25689.4,25675.9
1788187219,200,small,9697.0,9692.6
1788187221,200,small,57850.9,57845.7
1788187225,200,medium,36715.0,36708.1
1788187230,200,small,25448.4,25441.1
1788187235,200,small,21064.4,21055.5
1788187236,200,large,76446.8,76441.4
1788187238,200,medium,23988.7,23984.5
1788187239,200,medium,24305.6,24279.1
1788187240,200,small,20576.7,20562.6
1788187243,200,medium,55655.8,55642.3
1788187245,200,small,19394.7,19387.3
1788187247,200,large,82634.5,82627.3
1788187248,200,small,31258.7,31248.8
1788187250,200,small,19456.1,19445.1
1788187251,200,medium,58008.3,58004.1
1788187252,200,large,80437.9,80434.2
1788187252,200,small,66308.6,66303.5
1788187256,200,small,19188.8,19177.7
1788187257,200,small,66613.7,66609.6
1788187258,200,medium,39585.1,39580.6
1788187260,200,medium,39394.7,39382.4
1788187261,200,large,62548.0,62536.8
1788187264,200,small,24981.1,24970.5
1788187269,200,small,8949.2,8946.4
1788187271,200,medium,48785.8,48777.1
1788187273,200,medium,35263.2,35251.7
