Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,79,0,35000,38332.10614025323,5217.184569999517,82635.07251699957,1165.5443037974683,0.44049692336543983,0.0,35000,46000,55000,58000,74000,80000,83000,83000,83000,83000,83000
,Aggregated,79,0,35000,38332.10614025323,5217.184569999517,82635.07251699957,1165.5443037974683,0.44049692336543983,0.0,35000,46000,55000,58000,74000,80000,83000,83000,83000,83000,83000
