1788184982 llm-proxy-7dc458997b-8g496   4m    935Mi    
1788184982 llm-proxy-7dc458997b-bvbq2   4m    1101Mi   
1788184982 llm-proxy-7dc458997b-d6x54   4m    1027Mi   
1788184982 llm-proxy-7dc458997b-lfcg2   4m    1126Mi   
1788184982 llm-proxy-7dc458997b-r8wjl   4m    811Mi    
1788184982 llm-proxy-7dc458997b-wz85t   4m    1075Mi   
1788185048 llm-proxy-7dc458997b-8g496   1682m   1047Mi   
1788185048 llm-proxy-7dc458997b-bvbq2   1909m   1299Mi   
1788185048 llm-proxy-7dc458997b-d6x54   1911m   1184Mi   
1788185048 llm-proxy-7dc458997b-lfcg2   1920m   1182Mi   
1788185048 llm-proxy-7dc458997b-r8wjl   1909m   948Mi    
1788185048 llm-proxy-7dc458997b-wz85t   1917m   1196Mi   
1788185113 llm-proxy-7dc458997b-8g496   1425m   1249Mi   
1788185113 llm-proxy-7dc458997b-bvbq2   1899m   1258Mi   
1788185113 llm-proxy-7dc458997b-d6x54   1912m   1306Mi   
1788185113 llm-proxy-7dc458997b-lfcg2   1908m   1242Mi   
1788185113 llm-proxy-7dc458997b-r8wjl   1912m   1090Mi   
1788185113 llm-proxy-7dc458997b-wz85t   1917m   1331Mi   
