ts,status,size,total_ms,upstream_ms
1788184994,200,small,4860.1,4855.0
1788184995,200,small,3284.4,3279.5
1788184996,200,small,5389.0,5374.1
1788184996,200,small,5837.3,5831.9
1788184996,200,small,6989.9,6978.0
1788184997,200,small,5312.4,5302.4
1788184998,200,small,6347.3,6328.3
1788184999,200,small,10002.8,9980.8
1788185000,200,small,9170.4,9154.7
1788185000,200,small,3276.2,3272.8
1788185002,200,small,10183.9,10169.8
1788185002,200,small,9455.5,9441.6
1788185005,200,small,13148.1,13137.7
1788185007,200,large,5869.8,5866.2
1788185011,200,small,18231.9,18220.5
1788185012,200,medium,21546.8,21512.7
1788185016,200,small,15266.9,15258.0
1788185018,200,medium,25256.7,25239.8
1788185018,200,medium,25737.7,25722.4
1788185023,200,medium,24711.5,24706.6
1788185024,200,medium,25171.8,25168.3
1788185027,200,large,17741.3,17738.0
1788185028,200,small,24278.4,24268.5
1788185029,200,small,15265.3,15255.1
1788185033,200,small,9662.9,9656.9
1788185033,200,large,43413.1,43403.6
1788185034,200,small,8452.6,8443.7
1788185036,200,large,45785.9,45769.7
1788185036,200,medium,30260.3,30253.3
1788185036,200,large,46878.4,46870.9
1788185037,200,small,8482.7,8475.5
1788185039,200,medium,40404.1,40398.6
1788185040,200,large,44185.1,44180.4
1788185044,200,small,44502.9,44491.6
1788185054,200,large,26502.0,26499.0
1788185055,200,large,51560.5,51554.8
1788185057,200,medium,26211.2,26205.6
1788185057,200,medium,60585.3,60578.9
1788185058,200,small,3295.6,3292.7
1788185058,200,medium,45710.8,45704.8
1788185059,200,medium,25113.2,25099.9
1788185061,200,medium,59950.9,59943.3
1788185063,200,small,25080.0,25068.3
1788185063,200,small,3210.6,3207.7
1788185064,200,large,71187.4,71155.1
1788185064,200,small,26514.3,26507.3
1788185068,200,small,3183.0,3180.1
1788185069,200,small,49755.3,49744.4
1788185069,200,small,31105.9,31096.4
1788185072,200,large,13770.8,13764.6
1788185073,200,small,3289.7,3286.4
1788185074,200,small,34314.7,34307.5
1788185077,200,small,14310.6,14306.8
1788185078,200,small,3256.5,3253.5
1788185079,200,small,33501.3,33491.1
1788185080,200,large,61999.0,61995.5
1788185082,200,medium,39808.9,39786.1
1788185082,200,small,3239.9,3236.8
1788185083,200,large,48048.4,48042.7
1788185084,200,small,20155.2,20144.0
1788185085,200,medium,49192.3,49179.4
1788185085,200,small,20631.5,20623.2
1788185086,200,small,3270.0,3267.2
1788185088,200,small,26652.5,26643.6
1788185090,200,small,18865.5,18858.5
1788185090,200,large,71746.0,71739.0
1788185090,200,small,20373.2,20365.8
1788185090,200,medium,30013.8,30002.3
1788185090,200,small,32907.2,32896.6
1788185095,200,small,19687.8,19683.8
1788185097,200,small,16705.4,16694.1
1788185099,200,medium,35310.0,35300.6
1788185101,200,large,61774.6,61761.0
1788185102,200,small,16912.3,16904.6
1788185103,200,medium,15047.3,15043.7
1788185105,200,medium,32286.8,32283.2
1788185109,200,large,53643.8,53633.4
1788185109,200,medium,26081.2,26076.8
1788185110,200,small,27649.8,27638.6
1788185112,200,medium,31252.3,31243.9
1788185113,200,medium,27167.4,27152.6
1788185114,200,small,12124.0,12120.2
1788185116,200,small,15382.1,15373.5
1788185116,200,medium,29337.7,29327.3
1788185118,200,medium,26655.2,26651.3
1788185118,200,small,7338.7,7327.1
1788185120,200,small,8675.0,8664.6
1788185121,200,medium,31418.6,31405.4
1788185121,200,small,28963.0,28954.5
1788185123,200,small,27130.6,27117.7
1788185123,200,small,8592.6,8584.1
1788185125,200,medium,19241.5,19237.9
1788185126,200,small,13294.1,13286.1
1788185128,200,small,8861.0,8848.0
1788185130,200,medium,39146.9,39140.4
1788185130,200,large,25974.0,25969.3
1788185134,200,small,9535.5,9527.7
1788185139,200,small,7923.7,7914.9
1788185140,200,medium,24908.1,24899.0
1788185141,200,large,63365.0,63354.1
1788185141,200,medium,20463.2,20454.7
1788185143,200,large,51148.3,51141.3
1788185144,200,medium,45068.9,45066.0
1788185145,200,small,23326.6,23322.1
1788185150,200,small,46332.2,46324.6
1788185152,200,medium,22049.4,22046.1
1788185155,200,small,30363.7,30360.5
1788185157,200,large,65296.0,65289.1
1788185158,200,large,25474.3,25471.2
1788185158,200,small,17610.1,17605.2
1788185161,200,small,16264.7,16250.1
1788185162,200,medium,26723.6,26711.3
1788185164,200,small,4908.9,4905.8
1788185164,200,small,41663.7,41652.6
1788185165,200,medium,24082.9,24080.0
1788185165,200,medium,48523.9,48514.6
1788185168,200,small,3253.4,3250.5
