1788180549 llm-proxy-7dc458997b-5f27d   4m    2642Mi   
1788180549 llm-proxy-7dc458997b-968sq   3m    2012Mi   
1788180549 llm-proxy-7dc458997b-hndtn   4m    1819Mi   
1788180549 llm-proxy-7dc458997b-k6dv8   4m    2132Mi   
1788180549 llm-proxy-7dc458997b-mtj4g   4m    2243Mi   
1788180549 llm-proxy-7dc458997b-qg977   4m    2519Mi   
1788180614 llm-proxy-7dc458997b-5f27d   246m    2911Mi   
1788180614 llm-proxy-7dc458997b-968sq   1875m   2212Mi   
1788180614 llm-proxy-7dc458997b-hndtn   1899m   1979Mi   
1788180614 llm-proxy-7dc458997b-k6dv8   1913m   2272Mi   
1788180614 llm-proxy-7dc458997b-mtj4g   1910m   2364Mi   
1788180614 llm-proxy-7dc458997b-qg977   1916m   2520Mi   
1788180680 llm-proxy-7dc458997b-5f27d   207m    2908Mi   
1788180680 llm-proxy-7dc458997b-968sq   1821m   2411Mi   
1788180680 llm-proxy-7dc458997b-hndtn   1890m   2179Mi   
1788180680 llm-proxy-7dc458997b-k6dv8   1879m   2352Mi   
1788180680 llm-proxy-7dc458997b-mtj4g   1839m   2542Mi   
1788180680 llm-proxy-7dc458997b-qg977   1800m   2757Mi   
