ts,status,size,total_ms,upstream_ms
1788180575,200,medium,19740.4,19731.7
1788180575,200,medium,20230.6,20224.2
1788180575,200,medium,20383.8,20373.1
1788180575,200,medium,20388.8,20381.2
1788180576,200,medium,19702.6,19696.0
1788180576,200,medium,19728.8,19699.1
1788180577,200,medium,20822.5,20815.5
1788180577,200,medium,20176.8,20170.8
1788180577,200,medium,20273.2,20267.0
1788180579,200,medium,20768.9,20757.8
1788180596,200,medium,38769.4,38760.4
1788180596,200,medium,38860.5,38848.8
1788180596,200,medium,39943.3,39928.5
1788180596,200,medium,20047.0,20043.3
1788180597,200,medium,20978.1,20963.8
1788180597,200,medium,20001.8,19992.7
1788180597,200,medium,39323.7,39316.3
1788180598,200,medium,39555.4,39544.2
1788180598,200,medium,39761.3,39748.0
1788180599,200,medium,21702.2,21686.8
1788180617,200,medium,41315.7,41306.7
1788180617,200,medium,59218.3,59213.4
1788180618,200,medium,41015.4,41004.8
1788180619,200,medium,21423.7,21421.0
1788180619,200,medium,41844.4,41835.6
1788180619,200,medium,40901.2,40888.4
1788180619,200,medium,21269.3,21257.0
1788180619,200,medium,38503.6,38495.9
1788180619,200,medium,22508.8,22499.2
1788180621,200,medium,22279.1,22275.9
1788180628,200,medium,29043.7,29040.2
1788180638,200,medium,59601.9,59587.7
1788180638,200,medium,40325.6,40320.7
1788180639,200,medium,42183.2,42172.4
1788180639,200,medium,40542.0,40538.2
1788180640,200,medium,39222.8,39217.0
1788180640,200,medium,20307.6,20304.2
1788180640,200,medium,20240.0,20237.1
1788180640,200,medium,20617.9,20606.5
1788180641,200,medium,21595.8,21583.3
1788180648,200,medium,26987.0,26976.2
1788180649,200,medium,26573.9,26569.3
1788180651,200,medium,32076.0,32069.1
1788180657,200,medium,38262.1,38250.4
1788180658,200,medium,59770.4,59758.2
1788180659,200,medium,17270.0,17267.4
1788180660,200,medium,38916.5,38910.1
1788180661,200,medium,32126.8,32120.9
1788180662,200,medium,20358.1,20327.4
1788180662,200,medium,21171.1,21154.9
1788180663,200,medium,42931.7,42928.3
1788180669,200,medium,28188.7,28183.5
1788180670,200,medium,27839.5,27835.5
1788180678,200,medium,39418.5,39407.8
1788180679,200,medium,40349.3,40344.6
1788180680,200,medium,39376.1,39368.0
1788180681,200,medium,20777.6,20765.8
1788180682,200,medium,32094.3,32081.3
1788180683,200,medium,32457.8,32450.2
1788180683,200,medium,20019.7,20004.2
1788180690,200,medium,27689.7,27683.5
1788180691,200,medium,26692.1,26677.5
1788180697,200,medium,57069.0,57061.2
1788180698,200,medium,40101.5,40098.2
1788180701,200,medium,39021.5,39010.1
1788180701,200,medium,19972.6,19966.2
1788180703,200,medium,19333.2,19326.0
1788180703,200,medium,32689.7,32680.3
1788180704,200,medium,32636.0,32629.9
1788180711,200,medium,28353.6,28342.7
1788180712,200,medium,27515.3,27505.8
1788180714,200,medium,21863.0,21853.8
1788180719,200,medium,40009.7,40000.9
1788180722,200,medium,40155.5,40146.5
1788180724,200,medium,20489.8,20487.0
1788180725,200,medium,20384.4,20376.2
1788180725,200,medium,33606.1,33600.4
1788180733,200,medium,27658.8,27650.2
1788180734,200,medium,29789.2,29785.6
