Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,79,0,28000,30723.60543870886,17270.555078999678,59771.09557100084,1272.2784810126582,0.4423899926275014,0.0,28000,39000,39000,40000,41000,57000,60000,60000,60000,60000,60000
,Aggregated,79,0,28000,30723.60543870886,17270.555078999678,59771.09557100084,1272.2784810126582,0.4423899926275014,0.0,28000,39000,39000,40000,41000,57000,60000,60000,60000,60000,60000
