1787450393 llm-proxy-857bf6d79d-7gjc5   1919m   1764Mi   
1787450393 llm-proxy-857bf6d79d-btt2w   972m    1495Mi   
1787450393 llm-proxy-857bf6d79d-l4sc7   1641m   1936Mi   
1787450393 llm-proxy-857bf6d79d-pzkd8   1275m   1015Mi   
1787450393 llm-proxy-857bf6d79d-s2k7d   4m      1610Mi   
1787450393 llm-proxy-857bf6d79d-w29hf   4m      1820Mi   
1787450464 llm-proxy-857bf6d79d-7gjc5   1797m   1812Mi   
1787450464 llm-proxy-857bf6d79d-btt2w   1909m   1631Mi   
1787450464 llm-proxy-857bf6d79d-l4sc7   1919m   1936Mi   
1787450464 llm-proxy-857bf6d79d-pzkd8   4m      1015Mi   
1787450464 llm-proxy-857bf6d79d-s2k7d   1898m   1610Mi   
1787450464 llm-proxy-857bf6d79d-w29hf   1888m   1819Mi   
1787450535 llm-proxy-857bf6d79d-7gjc5   1907m   1806Mi   
1787450535 llm-proxy-857bf6d79d-btt2w   1768m   1757Mi   
1787450535 llm-proxy-857bf6d79d-l4sc7   1913m   1936Mi   
1787450535 llm-proxy-857bf6d79d-pzkd8   4m      1015Mi   
1787450535 llm-proxy-857bf6d79d-s2k7d   1905m   1709Mi   
1787450535 llm-proxy-857bf6d79d-w29hf   1850m   1819Mi   
