ts,status,size,total_ms,upstream_ms
1787449928,200,small,3272.7,3265.1
1787449928,200,small,4779.7,4751.6
1787449930,200,small,6678.1,6654.0
1787449931,200,small,6146.3,6139.0
1787449931,200,small,6151.1,6146.6
1787449933,200,small,3180.4,3177.5
1787449935,200,medium,11223.8,11178.3
1787449936,200,medium,12285.8,12271.9
1787449937,200,small,5042.4,5038.4
1787449937,200,small,4926.7,4923.0
1787449941,200,small,5132.2,5128.5
1787449951,200,medium,20049.4,20042.4
1787449957,200,small,5263.7,5246.9
1787449961,200,large,27796.8,27793.9
1787449964,200,small,5211.6,5202.9
1787449965,200,large,27454.0,27451.2
1787449965,200,large,40965.1,40953.6
1787449966,502,large,248.6,0.0
1787449968,503,small,6.6,3.4
1787449970,200,large,40724.2,40713.5
1787449970,200,small,5121.2,5110.3
1787449971,200,small,4385.8,4369.5
1787449974,200,small,5142.7,5139.6
1787449976,200,small,4702.5,4699.8
1787449982,200,large,39488.7,39475.6
1787449982,200,small,5329.5,5324.9
1787449986,200,large,47819.1,47815.2
1787449986,200,large,47903.0,47896.8
1787449987,200,large,24523.9,24521.1
1787449989,200,small,5063.1,5047.1
1787449989,200,small,5245.2,5237.2
1787449990,200,medium,18940.4,18935.3
1787449990,200,medium,18545.1,18535.9
1787449994,200,small,4512.5,4492.5
1787449996,200,small,4943.5,4940.9
1787450000,200,small,5197.5,5192.3
1787450002,200,small,5139.8,5131.5
1787450008,200,medium,20672.9,20660.8
1787450008,200,small,5196.1,5192.2
1787450009,200,medium,17998.5,17994.5
1787450011,200,large,35868.8,35865.4
1787450012,200,large,24548.2,24545.2
1787450012,200,medium,20474.7,20453.3
1787450014,200,small,4429.9,4427.4
1787450015,200,small,4397.7,4393.5
1787450016,200,small,3210.8,3207.9
1787450019,200,small,5267.0,5241.9
1787450020,200,small,3301.9,3299.1
1787450021,200,medium,20220.0,20205.4
1787450025,200,small,4985.3,4975.5
1787450025,200,medium,15387.5,15379.3
1787450026,200,medium,13604.4,13601.3
1787450026,200,large,39652.9,39647.4
1787450034,200,medium,12997.0,12993.8
1787450035,200,medium,19110.4,19107.0
1787450036,200,medium,19166.3,19158.1
1787450043,200,small,6754.9,6728.2
