Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,56,2,5300.0,13912.100361714223,7.334648999858473,47903.570233999744,1123.0,0.49533796176782835,0.017690641491708153,6100,18000,20000,21000,39000,41000,48000,48000,48000,48000,48000
,Aggregated,56,2,5300.0,13912.100361714223,7.334648999858473,47903.570233999744,1123.0,0.49533796176782835,0.017690641491708153,6100,18000,20000,21000,39000,41000,48000,48000,48000,48000,48000
