Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,7,0,36000.0,52022.89714557135,13754.657105999286,114395.59612399898,1316.2857142857142,0.05962376617165253,0.0,36000,54000,85000,85000,114000,114000,114000,114000,114000,114000,114000
,Aggregated,7,0,36000.0,52022.89714557135,13754.657105999286,114395.59612399898,1316.2857142857142,0.05962376617165253,0.0,36000,54000,85000,85000,114000,114000,114000,114000,114000,114000,114000
