ts,status,size,total_ms,upstream_ms
1787468858,200,small,3992.5,3986.4
1787468859,200,small,5250.4,5243.4
1787468859,200,small,5255.4,5248.9
1787468860,200,small,5136.8,5125.6
1787468860,200,small,5308.7,5300.5
1787468860,200,small,5314.1,5308.2
1787468861,200,small,5238.9,5226.2
1787468861,200,small,5357.5,5350.0
1787468865,200,small,7848.5,7836.0
1787468865,200,small,10279.1,10263.6
1787468865,200,small,7364.6,7353.1
1787468865,200,small,8437.6,8419.0
1787468865,200,small,8450.1,8438.3
1787468873,200,medium,19465.3,19461.0
1787468876,200,medium,20413.8,20401.6
1787468879,200,small,16551.6,16546.7
1787468883,200,small,24864.7,24853.0
1787468883,200,medium,23364.1,23352.4
1787468884,200,small,10248.0,10235.3
1787468885,200,medium,25057.6,25050.0
1787468886,200,medium,31249.2,31237.7
1787468888,200,small,30053.1,30029.3
1787468888,200,small,22314.8,22306.3
1787468895,200,large,40964.5,40952.5
1787468906,200,medium,50375.2,50366.0
1787468907,200,large,51412.7,51405.9
1787468909,200,large,51980.1,51975.5
1787468910,200,medium,23600.2,23594.1
1787468915,200,medium,58190.6,58181.9
1787468928,200,large,43546.2,43534.8
1787468928,200,large,69563.7,69552.7
1787468930,200,large,50385.7,50373.1
1787468933,200,small,22039.0,22033.0
1787468935,200,small,25962.3,25959.2
1787468935,200,medium,69095.1,69089.6
1787468941,200,small,10265.8,10258.8
1787468947,200,small,11226.3,11213.3
1787468949,200,large,87999.4,87992.2
1787468950,200,large,63500.0,63490.3
1787468950,200,medium,65635.7,65624.1
1787468951,200,large,72471.7,72463.7
1787468951,200,large,62325.3,62318.0
1787468952,200,small,9178.7,9171.2
1787468953,200,medium,24039.5,24026.1
1787468955,200,small,6739.7,6731.6
1787468957,200,medium,70279.1,70272.6
1787468959,200,small,5788.0,5784.3
1787468960,200,small,6166.5,6163.0
1787468964,200,small,9231.0,9223.9
1787468969,200,medium,72530.8,72523.7
1787468969,200,small,9012.6,9005.7
1787468971,200,medium,60734.3,60725.1
1787468972,200,medium,37972.9,37967.6
