ts,status,size,total_ms,upstream_ms
1788161897,200,small,4194.4,4186.5
1788161897,200,small,4582.1,4576.5
1788161897,200,small,4600.9,4593.6
1788161898,200,small,5248.0,5234.9
1788161898,200,small,5250.8,5243.6
1788161899,200,small,5249.7,5223.5
1788161899,200,small,5233.4,5219.0
1788161899,200,small,3325.8,3319.9
1788161900,200,small,5324.5,5313.6
1788161902,200,small,7560.1,7546.0
1788161902,200,small,8775.2,8765.9
1788161902,200,small,6871.2,6857.3
1788161903,200,small,8452.1,8439.8
1788161903,200,small,9443.8,9428.6
1788161904,200,small,3434.3,3431.9
1788161904,200,small,6296.9,6286.0
1788161904,200,small,8515.4,8502.7
1788161905,200,small,9710.2,9701.7
1788161907,200,small,9954.4,9950.4
1788161908,200,small,9605.9,9599.7
1788161908,200,small,7732.4,7728.1
1788161908,200,small,12642.3,12633.6
1788161908,200,small,13652.1,13640.3
1788161908,200,small,3323.5,3320.7
1788161909,200,small,9006.8,9000.1
1788161909,200,small,5727.5,5722.0
1788161911,200,small,8873.7,8864.5
1788161913,200,small,3298.5,3296.1
1788161913,200,small,9573.5,9566.0
1788161913,200,small,10094.5,10089.8
1788161913,200,small,8298.5,8294.8
1788161913,200,small,13623.2,13611.3
1788161913,200,small,15098.3,15090.3
1788161914,200,small,9527.6,9518.8
1788161915,200,small,6210.3,6207.3
1788161916,200,small,9769.2,9759.1
1788161918,200,small,3373.1,3370.6
1788161918,200,small,8349.2,8341.4
1788161918,200,small,7833.3,7824.6
1788161918,200,small,9890.3,9880.2
1788161919,200,small,13759.1,13751.4
1788161919,200,small,14130.4,14126.7
1788161919,200,small,9529.6,9519.3
1788161920,200,small,5895.4,5888.3
1788161921,200,small,9617.4,9614.1
1788161923,200,small,3352.5,3349.9
1788161923,200,small,9266.2,9257.4
1788161923,200,small,7701.0,7692.3
1788161924,200,small,9058.5,9055.6
1788161924,200,small,13916.4,13907.6
1788161924,200,small,14713.0,14704.4
1788161924,200,small,9410.1,9394.2
1788161925,200,small,5299.2,5288.4
1788161927,200,small,10029.1,10021.2
1788161927,200,small,3293.5,3290.9
1788161928,200,small,8613.8,8604.7
1788161929,200,small,7697.1,7690.0
1788161929,200,small,8794.1,8785.0
1788161929,200,small,14479.0,14474.9
1788161929,200,small,14596.2,14590.8
1788161930,200,small,8184.0,8174.1
1788161930,200,small,6190.1,6176.6
1788161932,200,small,9645.4,9635.5
1788161932,200,small,3272.2,3269.7
1788161933,200,small,9379.9,9373.7
1788161934,200,small,7632.4,7626.9
1788161934,200,small,9862.4,9859.1
1788161934,200,small,13804.3,13792.2
1788161934,200,small,14039.9,14030.9
1788161935,200,small,8335.4,8330.9
1788161935,200,small,6013.7,6003.7
1788161936,200,small,3308.9,3306.4
1788161937,200,small,9742.8,9735.3
1788161938,200,small,9065.7,9058.8
1788161939,200,small,7603.3,7593.7
1788161940,200,small,10100.0,10091.8
1788161940,200,small,14877.4,14864.1
1788161940,200,small,15161.8,15157.6
1788161940,200,small,8221.0,8208.2
1788161941,200,small,6241.1,6233.6
1788161943,200,small,4281.1,4278.3
1788161943,200,small,9897.0,9883.7
1788161944,200,small,9473.9,9469.7
1788161945,200,small,8386.7,8375.4
1788161945,200,small,10027.6,10021.9
1788161945,200,small,14724.7,14713.8
1788161945,200,small,14489.5,14479.1
1788161945,200,small,9105.6,9099.0
1788161946,200,small,6390.1,6378.6
1788161947,200,small,3440.6,3438.0
1788161948,200,small,9666.1,9656.3
1788161949,200,small,10220.9,10212.5
1788161950,200,small,8706.3,8698.4
1788161950,200,small,9029.8,9025.3
1788161951,200,small,9362.2,9353.4
1788161951,200,small,14450.0,14446.8
1788161951,200,small,15873.8,15866.1
1788161951,200,small,3371.5,3369.0
1788161952,200,small,6268.4,6262.3
1788161953,200,small,8868.3,8858.5
1788161954,200,small,8511.6,8506.7
1788161955,200,small,7435.4,7430.1
1788161956,200,small,9642.7,9632.9
1788161956,200,small,8257.9,8244.5
1788161956,200,small,14575.8,14552.2
1788161956,200,small,15457.7,15443.2
1788161956,200,small,3373.5,3370.6
1788161957,200,small,5840.4,5831.3
1788161959,200,small,9871.6,9861.8
1788161959,200,small,9343.1,9330.7
1788161960,200,small,7477.3,7465.0
1788161961,200,small,8572.1,8567.5
1788161961,200,small,14214.8,14208.5
1788161961,200,small,9854.1,9843.5
1788161961,200,small,14997.9,14988.0
1788161961,200,small,3427.0,3424.5
1788161962,200,small,5295.0,5281.8
1788161964,200,small,9356.8,9350.1
1788161964,200,small,8911.5,8906.7
1788161965,200,small,6978.0,6967.4
1788161966,200,small,8905.4,8891.2
1788161966,200,small,3468.7,3465.7
1788161966,200,small,14424.2,14418.9
1788161966,200,small,15065.9,15058.2
1788161967,200,small,8884.7,8876.5
1788161968,200,small,5267.7,5260.5
1788161969,200,small,8572.1,8564.5
1788161970,200,small,9813.4,9805.2
1788161970,200,small,3331.6,3329.2
1788161970,200,small,7969.2,7964.8
1788161971,200,small,8949.5,8937.2
1788161972,200,small,14619.4,14610.8
1788161972,200,small,14823.6,14819.2
1788161972,200,small,9573.1,9564.1
1788161973,200,small,5989.9,5979.8
1788161974,200,small,9495.3,9486.5
1788161975,200,small,8868.3,8846.5
1788161975,200,small,3311.2,3308.8
1788161976,200,small,7323.4,7318.7
1788161976,200,small,9483.1,9477.0
1788161977,200,small,15048.5,15036.7
1788161977,200,small,15121.6,15112.1
1788161977,200,small,8810.7,8800.9
1788161978,200,small,6806.1,6789.8
1788161980,200,small,8532.6,8521.6
1788161980,200,small,3377.3,3374.9
1788161980,200,small,8808.9,8795.7
1788161981,200,small,7297.9,7287.5
1788161981,200,small,9119.9,9111.5
1788161982,200,small,15212.2,15207.4
1788161982,200,small,14230.5,14221.2
1788161983,200,small,9131.0,9122.2
1788161983,200,small,5591.1,5587.3
1788161984,200,small,3467.9,3465.5
1788161985,200,small,9173.4,9170.2
1788161986,200,small,9686.9,9680.3
1788161986,200,small,7020.2,7016.7
1788161986,200,small,8463.7,8450.7
1788161987,200,small,14345.1,14341.0
1788161987,200,small,14631.9,14625.2
1788161988,200,small,9046.5,9034.0
1788161988,200,small,3360.2,3357.3
1788161988,200,small,7014.9,7006.9
1788161990,200,small,9341.1,9335.4
1788161991,200,small,8748.3,8743.6
1788161991,200,small,8715.6,8709.6
1788161992,200,small,6508.6,6497.6
1788161993,200,small,15422.6,15418.8
1788161993,200,small,15438.1,15429.4
1788161993,200,small,3256.4,3254.0
1788161993,200,small,9316.7,9312.2
1788161994,200,small,6959.9,6950.9
1788161995,200,small,8189.8,8186.3
1788161996,200,small,9619.1,9613.0
1788161996,200,small,9492.0,9482.1
1788161997,200,small,7442.1,7432.8
