Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,304,0,9000,9812.558642161197,3256.9160930002,125071.82880599999,806.7269736842105,1.7131503724655963,0.0,9000,9600,10000,14000,15000,15000,16000,16000,125000,125000,125000
,Aggregated,304,0,9000,9812.558642161197,3256.9160930002,125071.82880599999,806.7269736842105,1.7131503724655963,0.0,9000,9600,10000,14000,15000,15000,16000,16000,125000,125000,125000
