1787472430 llm-proxy-857bf6d79d-79btg   308m    2037Mi   
1787472430 llm-proxy-857bf6d79d-9hsvr   1871m   901Mi    
1787472430 llm-proxy-857bf6d79d-fhbgs   1777m   1482Mi   
1787472430 llm-proxy-857bf6d79d-kj8vp   1839m   986Mi    
1787472430 llm-proxy-857bf6d79d-n29qk   1922m   1168Mi   
1787472430 llm-proxy-857bf6d79d-ncklk   1866m   1966Mi   
1787472502 llm-proxy-857bf6d79d-79btg   284m    2035Mi   
1787472502 llm-proxy-857bf6d79d-9hsvr   1865m   988Mi    
1787472502 llm-proxy-857bf6d79d-fhbgs   1828m   1455Mi   
1787472502 llm-proxy-857bf6d79d-kj8vp   1825m   984Mi    
1787472502 llm-proxy-857bf6d79d-n29qk   1905m   1383Mi   
1787472502 llm-proxy-857bf6d79d-ncklk   1912m   1966Mi   
1787472574 llm-proxy-857bf6d79d-79btg   282m    2030Mi   
1787472574 llm-proxy-857bf6d79d-9hsvr   1878m   1026Mi   
1787472574 llm-proxy-857bf6d79d-fhbgs   1832m   1555Mi   
1787472574 llm-proxy-857bf6d79d-kj8vp   1808m   1197Mi   
1787472574 llm-proxy-857bf6d79d-n29qk   1897m   1484Mi   
1787472574 llm-proxy-857bf6d79d-ncklk   1867m   1966Mi   
