1787420654 llm-proxy-857bf6d79d-4vp47   282m    1981Mi   
1787420654 llm-proxy-857bf6d79d-jlz5f   1914m   1953Mi   
1787420654 llm-proxy-857bf6d79d-lzjc4   1226m   1124Mi   
1787420654 llm-proxy-857bf6d79d-thxs6   233m    2007Mi   
1787420726 llm-proxy-857bf6d79d-4vp47   270m    1966Mi   
1787420726 llm-proxy-857bf6d79d-jlz5f   1833m   2040Mi   
1787420726 llm-proxy-857bf6d79d-lzjc4   1170m   1303Mi   
1787420726 llm-proxy-857bf6d79d-thxs6   492m    1986Mi   
1787420798 llm-proxy-857bf6d79d-4vp47   274m    1965Mi   
1787420798 llm-proxy-857bf6d79d-jlz5f   274m    1983Mi   
1787420798 llm-proxy-857bf6d79d-lzjc4   1817m   1414Mi   
1787420798 llm-proxy-857bf6d79d-thxs6   249m    1993Mi   
