ts,status,size,total_ms,upstream_ms
1788186520,200,small,5281.6,5272.6
1788186520,200,small,5338.7,5327.9
1788186522,200,small,6153.6,6146.8
1788186525,200,small,9438.9,9428.6
1788186525,200,small,8520.1,8512.0
1788186527,200,small,9419.7,9410.4
1788186530,200,small,14401.5,14397.0
1788186531,200,small,13749.1,13739.7
1788186536,200,medium,20621.6,20613.2
1788186537,200,medium,21854.0,21842.2
1788186539,200,medium,24344.5,24337.8
1788186546,200,small,19256.9,19248.2
1788186546,200,medium,29441.9,29433.8
1788186549,200,medium,25574.8,25561.5
1788186550,200,medium,31872.6,31859.8
1788186551,200,small,18483.8,18474.3
1788186552,200,small,30683.9,30672.7
1788186555,200,small,16262.7,16257.8
1788186557,200,large,41202.4,41195.1
1788186557,200,small,20313.6,20308.4
1788186559,200,large,41822.9,41814.5
1788186562,200,large,46387.1,46357.4
1788186562,200,large,44387.9,44381.1
1788186563,200,small,44619.6,44609.8
1788186569,200,large,51707.5,51687.0
1788186570,200,medium,11763.1,11755.6
1788186570,200,medium,43152.9,43140.2
1788186571,200,medium,30617.4,30613.6
1788186574,200,large,42070.7,42057.0
1788186575,200,small,11583.2,11573.4
1788186575,200,small,4635.1,4625.1
1788186577,200,small,29739.7,29731.3
1788186578,200,medium,29186.4,29182.9
1788186580,200,large,58878.8,58871.8
1788186580,200,large,50703.6,50696.2
1788186581,200,small,5396.8,5393.1
1788186582,200,small,5465.8,5462.2
1788186582,200,medium,64282.7,64273.7
1788186583,200,medium,20292.0,20288.8
1788186588,200,small,23463.2,23450.6
1788186588,200,small,5961.8,5958.3
1788186591,200,medium,39275.2,39264.5
1788186593,200,small,8134.3,8122.9
1788186595,200,medium,24547.7,24536.7
1788186597,200,large,47351.9,47341.6
1788186598,200,small,8561.8,8557.3
1788186598,200,medium,43924.6,43917.1
1788186600,200,small,23421.4,23416.0
1788186601,200,medium,44713.1,44694.2
1788186604,200,small,22974.6,22958.6
1788186604,200,large,44070.3,44065.7
1788186605,200,small,11457.7,11451.3
1788186608,200,medium,24400.9,24384.9
1788186608,200,small,10718.5,10713.3
1788186609,200,small,10273.9,10263.5
1788186610,200,small,10698.7,10695.5
1788186614,200,medium,55968.2,55961.4
1788186621,200,medium,49800.4,49792.3
1788186626,200,medium,24279.9,24260.7
1788186626,200,medium,24260.6,24250.3
1788186629,200,large,46066.3,46050.9
1788186630,200,medium,20846.8,20839.8
1788186631,200,small,21715.8,21710.6
1788186631,200,small,22483.9,22475.9
1788186632,200,large,42882.0,42869.6
1788186633,200,large,80222.7,80210.2
1788186634,200,large,60637.5,60627.1
1788186637,200,small,6148.7,6129.9
1788186638,200,medium,58798.8,58793.3
1788186639,200,small,6409.8,6403.0
1788186639,200,small,61123.1,61114.0
1788186642,200,small,4648.2,4640.6
1788186643,200,small,43982.2,43977.1
1788186644,200,small,10149.2,10137.7
1788186645,200,small,4722.7,4714.7
1788186648,200,small,32590.8,32587.5
1788186649,200,small,14135.5,14126.7
1788186650,200,medium,38736.4,38727.3
1788186650,200,large,43813.5,43805.4
1788186650,200,large,43910.3,43901.4
1788186652,200,medium,25058.0,25039.2
1788186654,200,large,48302.9,48292.7
1788186655,200,small,23260.5,23248.9
1788186656,200,medium,75299.8,75294.6
1788186660,200,small,8341.9,8335.5
1788186667,200,large,75128.4,75124.2
1788186670,200,medium,47137.4,47116.1
1788186670,200,medium,38315.5,38310.5
1788186672,200,medium,21744.3,21737.3
1788186673,200,large,27281.3,27273.9
1788186673,200,small,34046.1,34036.6
1788186674,200,large,47185.0,47177.5
1788186675,200,medium,24458.3,24451.7
1788186678,200,small,5879.0,5866.2
1788186678,200,small,33577.1,33571.7
1788186683,200,small,9443.6,9439.0
1788186683,200,small,15404.6,15393.4
1788186686,200,large,42699.2,42672.6
1788186688,200,small,17270.0,17256.2
1788186691,200,large,59699.3,59691.3
1788186691,200,medium,37235.3,37231.4
1788186692,200,small,5247.0,5233.1
1788186694,200,medium,20111.9,20104.6
