1788180255 llm-proxy-7dc458997b-5f27d   4m    2073Mi   
1788180255 llm-proxy-7dc458997b-968sq   4m    1530Mi   
1788180255 llm-proxy-7dc458997b-hndtn   4m    1518Mi   
1788180255 llm-proxy-7dc458997b-k6dv8   4m    1830Mi   
1788180255 llm-proxy-7dc458997b-mtj4g   4m    1681Mi   
1788180255 llm-proxy-7dc458997b-qg977   4m    1976Mi   
1788180321 llm-proxy-7dc458997b-5f27d   1818m   2254Mi   
1788180321 llm-proxy-7dc458997b-968sq   1900m   1650Mi   
1788180321 llm-proxy-7dc458997b-hndtn   1659m   1698Mi   
1788180321 llm-proxy-7dc458997b-k6dv8   1824m   1951Mi   
1788180321 llm-proxy-7dc458997b-mtj4g   1813m   1862Mi   
1788180321 llm-proxy-7dc458997b-qg977   1794m   2096Mi   
1788180387 llm-proxy-7dc458997b-5f27d   1793m   2393Mi   
1788180387 llm-proxy-7dc458997b-968sq   1877m   1711Mi   
1788180387 llm-proxy-7dc458997b-hndtn   1624m   1819Mi   
1788180387 llm-proxy-7dc458997b-k6dv8   1877m   2072Mi   
1788180387 llm-proxy-7dc458997b-mtj4g   1848m   2002Mi   
1788180387 llm-proxy-7dc458997b-qg977   1877m   2217Mi   
1788180453 llm-proxy-7dc458997b-5f27d   1917m   2476Mi   
1788180453 llm-proxy-7dc458997b-968sq   1908m   2012Mi   
1788180453 llm-proxy-7dc458997b-hndtn   1917m   1819Mi   
1788180453 llm-proxy-7dc458997b-k6dv8   1858m   2072Mi   
1788180453 llm-proxy-7dc458997b-mtj4g   1905m   2243Mi   
1788180453 llm-proxy-7dc458997b-qg977   1911m   2519Mi   
