ts,status,size,total_ms,upstream_ms
1788180272,200,medium,9671.9,9645.1
1788180274,200,medium,9346.8,9315.8
1788180274,200,medium,12523.0,12513.8
1788180275,200,medium,13480.1,13470.4
1788180275,200,medium,13739.6,13733.1
1788180281,200,medium,19209.2,19197.2
1788180282,200,medium,20609.4,20603.6
1788180283,200,medium,20132.3,20126.7
1788180283,200,medium,20163.4,20134.7
1788180283,200,medium,19529.6,19521.7
1788180284,200,medium,20129.4,20122.2
1788180284,200,medium,20136.8,20128.8
1788180291,200,medium,13430.9,13423.4
1788180295,200,medium,20316.0,20311.7
1788180295,200,medium,20235.9,20226.6
1788180295,200,medium,19901.5,19885.2
1788180296,200,medium,33206.8,33195.0
1788180296,200,medium,31461.5,31448.7
1788180302,200,medium,19784.5,19781.3
1788180304,200,medium,41049.3,41036.9
1788180304,200,medium,40546.2,40530.7
1788180305,200,medium,40095.1,40083.8
1788180305,200,medium,41106.0,41100.2
1788180306,200,medium,20923.7,20914.6
1788180312,200,medium,20072.4,20068.5
1788180317,200,medium,20613.3,20610.2
1788180317,200,medium,20690.0,20670.8
1788180317,200,medium,40661.8,40654.6
1788180318,200,medium,52933.4,52919.0
1788180318,200,medium,20833.6,20811.0
1788180322,200,medium,19665.2,19659.9
1788180325,200,medium,41625.1,41617.1
1788180325,200,medium,59930.3,59918.4
1788180325,200,medium,39295.4,39288.4
1788180325,200,medium,40325.1,40317.3
1788180327,200,medium,19837.5,19833.2
1788180333,200,medium,19334.5,19325.2
1788180337,200,medium,19410.8,19405.4
1788180338,200,medium,54006.4,53995.8
1788180338,200,medium,40210.1,40204.4
1788180339,200,medium,19685.6,19676.5
1788180339,200,medium,19169.1,19164.9
1788180344,200,medium,19783.9,19765.9
1788180345,200,medium,60254.5,60249.1
1788180345,200,medium,38263.6,38260.5
1788180345,200,medium,38313.5,38304.9
1788180345,200,medium,40429.9,40416.4
1788180349,200,medium,19640.7,19634.2
1788180354,200,medium,19835.0,19830.9
1788180358,200,medium,60898.5,60889.2
1788180359,200,medium,39576.4,39567.7
1788180359,200,medium,20348.9,20338.6
1788180359,200,medium,20178.0,20170.6
1788180360,200,medium,20236.0,20221.7
1788180365,200,medium,20430.1,20422.0
1788180365,200,medium,39051.9,39044.0
1788180365,200,medium,40096.9,40082.8
1788180366,200,medium,60625.7,60619.2
1788180366,200,medium,40357.0,40351.0
1788180370,200,medium,21187.0,21183.1
1788180374,200,medium,20101.5,20093.8
1788180376,200,medium,15416.0,15401.5
1788180379,200,medium,60976.5,60970.4
1788180380,200,medium,40700.8,40693.1
1788180381,200,medium,20081.4,20077.6
1788180381,200,medium,20405.2,20381.8
1788180385,200,medium,19165.6,19141.3
1788180386,200,medium,38877.5,38868.9
1788180386,200,medium,39023.1,39011.4
1788180386,200,medium,60494.6,60486.8
1788180387,200,medium,41349.4,41342.8
1788180390,200,medium,17484.8,17481.7
1788180393,200,medium,54115.1,54103.3
1788180396,200,medium,19933.7,19927.7
1788180397,200,medium,19383.7,19367.6
1788180401,200,medium,40871.5,40856.1
1788180401,200,medium,19056.3,19048.5
1788180404,200,medium,20559.9,20544.3
1788180405,200,medium,19591.5,19564.6
1788180406,200,medium,39073.5,39068.2
1788180406,200,medium,38847.3,38844.1
1788180407,200,medium,60746.1,60742.1
1788180408,200,medium,8539.2,8528.7
1788180408,200,medium,39860.2,39855.8
1788180411,200,medium,20062.7,20053.1
1788180413,200,medium,53544.7,53538.6
1788180417,200,medium,19914.3,19910.9
1788180422,200,medium,40588.9,40578.6
1788180423,200,medium,20146.1,20137.4
1788180426,200,medium,19781.8,19762.8
1788180426,200,medium,21159.6,21131.8
1788180426,200,medium,39329.8,39316.6
1788180426,200,medium,40040.9,40035.3
1788180428,200,medium,60424.5,60418.6
1788180429,200,medium,20058.1,20034.7
1788180430,200,medium,41651.2,41641.1
1788180433,200,medium,21242.1,21231.1
1788180435,200,medium,53838.4,53825.9
1788180440,200,medium,20502.7,20496.2
