1787999506 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     163m
1787999575 llm-proxy-exp6   Deployment/llm-proxy   cpu: 74%/60%   1     6     2     165m
1787999645 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     4     166m
1787999715 llm-proxy-exp6   Deployment/llm-proxy   cpu: 50%/60%   1     6     4     167m
1787999785 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     168m
1787999855 llm-proxy-exp6   Deployment/llm-proxy   cpu: 51%/60%   1     6     4     169m
1787999926 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     170m
1787999996 llm-proxy-exp6   Deployment/llm-proxy   cpu: 101%/60%   1     6     6     172m
1788000067 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     6     173m
1788000137 llm-proxy-exp6   Deployment/llm-proxy   cpu: 97%/60%   1     6     6     174m
1788000207 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     175m
1788000277 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     176m
1788000347 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     6     177m
1788000417 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     6     179m
1788000488 llm-proxy-exp6   Deployment/llm-proxy   cpu: 100%/60%   1     6     6     3h
1788000558 llm-proxy-exp6   Deployment/llm-proxy   cpu: 103%/60%   1     6     6     3h1m
1788000629 llm-proxy-exp6   Deployment/llm-proxy   cpu: 102%/60%   1     6     6     3h2m
1788000699 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h3m
1788000769 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h4m
1788000839 llm-proxy-exp6   Deployment/llm-proxy   cpu: 98%/60%   1     6     6     3h6m
1788000911 llm-proxy-exp6   Deployment/llm-proxy   cpu: 68%/60%   1     6     6     3h7m
1788000981 llm-proxy-exp6   Deployment/llm-proxy   cpu: 34%/60%   1     6     6     3h8m
1788001051 llm-proxy-exp6   Deployment/llm-proxy   cpu: 36%/60%   1     6     6     3h9m
1788001121 llm-proxy-exp6   Deployment/llm-proxy   cpu: 45%/60%   1     6     6     3h10m
1788001191 llm-proxy-exp6   Deployment/llm-proxy   cpu: 37%/60%   1     6     6     3h11m
1788001262 llm-proxy-exp6   Deployment/llm-proxy   cpu: 23%/60%   1     6     6     3h13m
1788001333 llm-proxy-exp6   Deployment/llm-proxy   cpu: 27%/60%   1     6     5     3h14m
1788001403 llm-proxy-exp6   Deployment/llm-proxy   cpu: 14%/60%   1     6     5     3h15m
1788001473 llm-proxy-exp6   Deployment/llm-proxy   cpu: 6%/60%   1     6     4     3h16m
1788001544 llm-proxy-exp6   Deployment/llm-proxy   cpu: 4%/60%   1     6     3     3h17m
1788001614 llm-proxy-exp6   Deployment/llm-proxy   cpu: 1%/60%   1     6     3     3h18m
1788001684 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     3     3h20m
1788001754 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     3h21m
1788001824 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     3h22m
