Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,800,7,43000,59595.982420262524,3252.925064998635,300076.03423100046,1145.2325,0.43665673850677555,0.0038207464619342863,43000,72000,94000,104000,135000,160000,180000,204000,300000,300000,300000
,Aggregated,800,7,43000,59595.982420262524,3252.925064998635,300076.03423100046,1145.2325,0.43665673850677555,0.0038207464619342863,43000,72000,94000,104000,135000,160000,180000,204000,300000,300000,300000
