ts,status,size,total_ms,upstream_ms
1787431328,200,small,23714.6,23704.0
1787431339,200,small,35200.3,35188.4
1787431343,200,small,39232.1,39214.3
1787431349,200,medium,42779.6,42766.4
1787431354,200,small,46111.9,46103.9
1787431359,200,medium,54287.4,54274.7
1787431364,200,medium,56391.3,56377.1
1787431365,200,large,60511.7,60504.6
1787431365,200,small,57626.4,57614.0
1787431365,200,large,60092.1,60084.1
1787431369,200,small,59729.7,59718.6
1787431370,200,small,63609.0,63598.2
1787431370,200,small,59978.2,59967.3
1787431370,200,small,61263.0,61248.2
1787431375,200,small,64104.0,64093.9
1787431376,200,medium,67787.7,67774.8
1787431387,200,large,81633.4,81625.3
1787431389,200,medium,82515.4,82503.4
1787431390,200,medium,79111.1,79102.9
1787431394,200,small,84749.9,84734.0
1787431395,200,small,50713.2,50704.2
1787431396,200,medium,55814.0,55806.1
1787431398,200,large,88508.9,88493.7
1787431401,200,small,40399.5,40394.6
1787431403,200,small,92686.1,92664.4
1787431407,200,medium,99938.6,99929.2
1787431408,200,small,79205.8,79197.3
1787431412,200,small,101980.5,101953.6
1787431413,200,small,62851.9,62843.4
1787431414,200,medium,103818.6,103810.9
1787431417,200,medium,51617.5,51607.7
1787431417,200,large,107086.7,107074.3
1787431418,200,small,63053.0,63045.5
1787431419,200,small,52455.0,52441.7
1787431421,200,medium,55275.1,55266.0
1787431422,200,small,51257.8,51242.3
1787431422,200,small,56518.4,56513.9
