1787431289 llm-proxy-857bf6d79d-968zr   1868m   1563Mi   
1787431289 llm-proxy-857bf6d79d-d577b   1915m   1905Mi   
1787431289 llm-proxy-857bf6d79d-jlz5f   307m    2003Mi   
1787431289 llm-proxy-857bf6d79d-kjg95   1906m   1311Mi   
1787431361 llm-proxy-857bf6d79d-968zr   1889m   1642Mi   
1787431361 llm-proxy-857bf6d79d-d577b   1907m   1905Mi   
1787431361 llm-proxy-857bf6d79d-jlz5f   292m    2009Mi   
1787431361 llm-proxy-857bf6d79d-kjg95   1917m   1341Mi   
1787431434 llm-proxy-857bf6d79d-968zr   1897m   1724Mi   
1787431434 llm-proxy-857bf6d79d-d577b   1906m   1905Mi   
1787431434 llm-proxy-857bf6d79d-jlz5f   313m    2015Mi   
1787431434 llm-proxy-857bf6d79d-kjg95   1917m   1426Mi   
