1787358298 llm-proxy-857bf6d79d-9gm2k   391m    2004Mi   
1787358298 llm-proxy-857bf6d79d-vb4kw   1906m   2001Mi   
1787358369 llm-proxy-857bf6d79d-9gm2k   258m    2029Mi   
1787358369 llm-proxy-857bf6d79d-vb4kw   1914m   2023Mi   
1787358440 llm-proxy-857bf6d79d-9gm2k   256m    2023Mi   
1787358440 llm-proxy-857bf6d79d-vb4kw   1914m   381Mi    
1787358510 llm-proxy-857bf6d79d-9gm2k   1935m   697Mi   
1787358510 llm-proxy-857bf6d79d-vb4kw   1804m   793Mi   
1787358581 llm-proxy-857bf6d79d-9gm2k   1909m   883Mi   
1787358581 llm-proxy-857bf6d79d-vb4kw   1896m   854Mi   
1787358651 llm-proxy-857bf6d79d-9gm2k   1914m   1143Mi   
1787358651 llm-proxy-857bf6d79d-vb4kw   1907m   1136Mi   
