ts,status,size,total_ms,upstream_ms
1787420506,502,small,508.7,0.0
1787420506,502,medium,502.6,0.0
1787420507,502,large,8.2,0.0
1787420507,503,medium,7.2,3.6
1787420507,503,small,6.3,3.3
1787420508,503,medium,6.4,3.4
1787420508,503,small,5.6,2.6
1787420508,503,medium,5.3,2.6
1787420509,503,large,25.1,20.8
1787420509,503,small,25.1,3.0
1787420510,200,small,4672.8,4666.8
1787420530,200,medium,23750.2,23735.1
1787420536,200,medium,26042.4,26039.0
1787420542,200,small,36538.4,36530.9
1787420546,200,small,40357.2,40341.4
1787420551,200,small,44232.6,44227.7
1787420554,200,large,47817.2,47804.0
1787420556,200,medium,45189.8,45186.3
1787420556,200,large,45748.1,45742.1
1787420563,200,small,6388.5,6377.1
1787420567,200,small,60464.2,60445.0
1787420571,200,large,59035.6,59028.1
1787420582,200,medium,44801.2,44792.1
1787420588,200,small,24336.5,24325.6
1787420589,200,small,41019.5,41015.1
1787420592,200,medium,36400.5,36397.2
1787420596,200,large,64140.6,64125.9
1787420598,200,small,25293.5,25282.0
1787420603,200,small,5513.9,5498.5
1787420609,200,medium,26473.1,26461.4
1787420611,200,large,54510.3,54499.8
