ts,status,size,total_ms,upstream_ms
1787428362,200,small,9518.6,9510.0
1787428368,200,small,13366.7,13356.1
1787428389,200,medium,34698.6,34686.0
1787428403,200,large,48769.9,48760.5
1787428409,200,small,53109.5,53101.9
1787428409,200,large,54465.5,54456.5
1787428415,200,small,57881.0,57868.9
1787428415,200,small,58419.7,58405.3
1787428422,200,small,64884.6,64871.1
1787428427,200,small,69008.8,68990.3
1787428432,200,small,74059.6,74041.2
1787428437,200,small,72902.5,72894.7
1787428442,200,small,72383.0,72376.6
1787428458,200,large,100429.8,100412.0
1787428464,200,medium,72434.9,72425.2
