ts,status,size,total_ms,upstream_ms
1787452026,200,small,5582.3,5576.4
1787452033,200,small,5223.4,5216.8
1787452039,200,small,5244.2,5236.7
1787452041,200,medium,20092.1,20061.9
1787452060,200,medium,20190.2,20182.0
1787452062,200,medium,18998.0,18976.9
1787452066,200,small,4187.0,4180.8
1787452070,200,small,5690.9,5678.4
1787452078,200,small,56937.9,56921.8
1787452078,200,small,56943.5,56930.2
1787452089,200,medium,21633.7,21624.9
1787452092,200,medium,20343.2,20312.3
1787452110,200,medium,19739.9,19724.4
1787452117,200,small,5225.9,5220.8
1787452132,200,large,40018.2,39996.3
1787452137,200,small,115329.2,115316.0
1787452138,200,medium,20466.0,20459.2
