1787452007 llm-proxy-857bf6d79d-7gjc5   204m   1910Mi   
1787452007 llm-proxy-857bf6d79d-l4sc7   95m    2083Mi   
1787452007 llm-proxy-857bf6d79d-pzkd8   4m     1800Mi   
1787452007 llm-proxy-857bf6d79d-s2k7d   370m   1719Mi   
1787452007 llm-proxy-857bf6d79d-w29hf   250m   2074Mi   
1787452078 llm-proxy-857bf6d79d-7gjc5   232m    1978Mi   
1787452078 llm-proxy-857bf6d79d-l4sc7   99m     2083Mi   
1787452078 llm-proxy-857bf6d79d-pzkd8   1924m   1901Mi   
1787452078 llm-proxy-857bf6d79d-w29hf   225m    2074Mi   
1787452153 llm-proxy-857bf6d79d-7gjc5   224m    1979Mi   
1787452153 llm-proxy-857bf6d79d-l4sc7   95m     2084Mi   
1787452153 llm-proxy-857bf6d79d-pzkd8   1898m   2025Mi   
1787452153 llm-proxy-857bf6d79d-w29hf   449m    2075Mi   
