1787994709 llm-proxy-7dc458997b-spbk6   330m   208Mi   
1787994778 llm-proxy-7dc458997b-4fcnv   322m    208Mi   
1787994778 llm-proxy-7dc458997b-spbk6   1552m   482Mi   
1787994848 llm-proxy-7dc458997b-4fcnv   1902m   529Mi   
1787994848 llm-proxy-7dc458997b-spbk6   1919m   684Mi   
1787994918 llm-proxy-7dc458997b-4fcnv   1903m   984Mi   
1787994918 llm-proxy-7dc458997b-5xsb2   4m      205Mi   
1787994918 llm-proxy-7dc458997b-spbk6   1936m   835Mi   
1787994918 llm-proxy-7dc458997b-vlzkm   4m      205Mi   
1787994988 llm-proxy-7dc458997b-4fcnv   1915m   1096Mi   
1787994988 llm-proxy-7dc458997b-5xsb2   4m      205Mi    
1787994988 llm-proxy-7dc458997b-spbk6   1907m   1043Mi   
1787994988 llm-proxy-7dc458997b-vlzkm   4m      205Mi    
1787995058 llm-proxy-7dc458997b-4fcnv   1935m   1169Mi   
1787995058 llm-proxy-7dc458997b-5xsb2   4m      205Mi    
1787995058 llm-proxy-7dc458997b-spbk6   1896m   1305Mi   
1787995058 llm-proxy-7dc458997b-vlzkm   4m      205Mi    
1787995129 llm-proxy-7dc458997b-4fcnv   1906m   1308Mi   
1787995129 llm-proxy-7dc458997b-5xsb2   3m      205Mi    
1787995129 llm-proxy-7dc458997b-spbk6   1904m   1463Mi   
1787995129 llm-proxy-7dc458997b-vlzkm   4m      205Mi    
1787995199 llm-proxy-7dc458997b-4fcnv   1907m   1345Mi   
1787995199 llm-proxy-7dc458997b-5xsb2   1919m   465Mi    
1787995199 llm-proxy-7dc458997b-fn88z   20m     205Mi    
1787995199 llm-proxy-7dc458997b-qbjbq   224m    205Mi    
1787995199 llm-proxy-7dc458997b-spbk6   1921m   1438Mi   
1787995199 llm-proxy-7dc458997b-vlzkm   1912m   632Mi    
1787995270 llm-proxy-7dc458997b-4fcnv   1924m   1427Mi   
1787995270 llm-proxy-7dc458997b-5xsb2   1911m   692Mi    
1787995270 llm-proxy-7dc458997b-fn88z   4m      205Mi    
1787995270 llm-proxy-7dc458997b-qbjbq   4m      205Mi    
1787995270 llm-proxy-7dc458997b-spbk6   1905m   1483Mi   
1787995270 llm-proxy-7dc458997b-vlzkm   1915m   1012Mi   
1787995340 llm-proxy-7dc458997b-4fcnv   1799m   1427Mi   
1787995340 llm-proxy-7dc458997b-5xsb2   1920m   868Mi    
1787995340 llm-proxy-7dc458997b-fn88z   4m      205Mi    
1787995340 llm-proxy-7dc458997b-qbjbq   4m      205Mi    
1787995340 llm-proxy-7dc458997b-spbk6   1844m   1519Mi   
1787995340 llm-proxy-7dc458997b-vlzkm   1886m   1255Mi   
1787995411 llm-proxy-7dc458997b-4fcnv   1821m   1465Mi   
1787995411 llm-proxy-7dc458997b-5xsb2   1914m   985Mi    
1787995411 llm-proxy-7dc458997b-fn88z   4m      205Mi    
1787995411 llm-proxy-7dc458997b-qbjbq   4m      205Mi    
1787995411 llm-proxy-7dc458997b-spbk6   1926m   1637Mi   
1787995411 llm-proxy-7dc458997b-vlzkm   1914m   1396Mi   
1787995481 llm-proxy-7dc458997b-4fcnv   1908m   1666Mi   
1787995481 llm-proxy-7dc458997b-5xsb2   1912m   1248Mi   
1787995481 llm-proxy-7dc458997b-fn88z   4m      205Mi    
1787995481 llm-proxy-7dc458997b-qbjbq   4m      205Mi    
