ts,status,size,total_ms,upstream_ms
1787444670,200,small,15493.2,15479.8
1787444675,200,small,19347.9,19340.4
1787444700,200,small,43567.1,43555.1
1787444705,200,small,47513.6,47504.4
1787444710,200,small,50467.2,50451.3
1787444715,200,small,54387.5,54373.5
1787444718,200,large,61784.0,61772.5
1787444723,200,small,46540.4,46529.8
1787444735,200,medium,64287.8,64279.5
1787444740,200,small,33355.6,33345.1
1787444743,200,medium,42663.5,42654.8
1787444748,200,small,32548.0,32541.2
1787444753,200,medium,41225.1,41217.7
1787444754,200,small,34164.3,34155.2
1787444759,200,small,34073.5,34064.6
1787444759,200,small,22257.8,22247.7
1787444764,200,small,21994.0,21978.7
1787444764,200,small,19443.8,19434.2
1787444769,200,small,15123.0,15109.8
