1788162087 llm-proxy-7dc458997b-98hkx   1911m   1026Mi   
1788162087 llm-proxy-7dc458997b-lv79g   851m    1762Mi   
1788162087 llm-proxy-7dc458997b-nx868   1124m   1483Mi   
1788162087 llm-proxy-7dc458997b-pxn5p   217m    2934Mi   
1788162087 llm-proxy-7dc458997b-ql6mx   1913m   1445Mi   
1788162087 llm-proxy-7dc458997b-sg488   1899m   1584Mi   
1788162153 llm-proxy-7dc458997b-98hkx   1900m   1026Mi   
1788162153 llm-proxy-7dc458997b-lv79g   1783m   1762Mi   
1788162153 llm-proxy-7dc458997b-nx868   1648m   1483Mi   
1788162153 llm-proxy-7dc458997b-pxn5p   223m    2904Mi   
1788162153 llm-proxy-7dc458997b-ql6mx   1722m   1505Mi   
1788162153 llm-proxy-7dc458997b-sg488   1711m   1742Mi   
1788162220 llm-proxy-7dc458997b-98hkx   1908m   1026Mi   
1788162220 llm-proxy-7dc458997b-lv79g   1892m   1800Mi   
1788162220 llm-proxy-7dc458997b-nx868   1909m   1483Mi   
1788162220 llm-proxy-7dc458997b-pxn5p   230m    2851Mi   
1788162220 llm-proxy-7dc458997b-ql6mx   1856m   1845Mi   
1788162220 llm-proxy-7dc458997b-sg488   1904m   1742Mi   
