1788182089 llm-proxy-7dc458997b-2mbf2   4m      1072Mi   
1788182089 llm-proxy-7dc458997b-6g7tv   4m      1111Mi   
1788182089 llm-proxy-7dc458997b-g8lk5   1921m   1667Mi   
1788182089 llm-proxy-7dc458997b-qldww   4m      1368Mi   
1788182089 llm-proxy-7dc458997b-zhfbx   5m      1347Mi   
1788182089 llm-proxy-7dc458997b-zqjvv   4m      964Mi    
1788182154 llm-proxy-7dc458997b-2mbf2   1917m   1119Mi   
1788182154 llm-proxy-7dc458997b-6g7tv   1908m   1237Mi   
1788182154 llm-proxy-7dc458997b-g8lk5   1912m   1710Mi   
1788182154 llm-proxy-7dc458997b-qldww   1920m   1426Mi   
1788182154 llm-proxy-7dc458997b-zhfbx   1917m   1405Mi   
1788182154 llm-proxy-7dc458997b-zqjvv   1783m   964Mi    
1788182220 llm-proxy-7dc458997b-2mbf2   1916m   1119Mi   
1788182220 llm-proxy-7dc458997b-6g7tv   1918m   1300Mi   
1788182220 llm-proxy-7dc458997b-g8lk5   1919m   1773Mi   
1788182220 llm-proxy-7dc458997b-qldww   1921m   1488Mi   
1788182220 llm-proxy-7dc458997b-zhfbx   1920m   1470Mi   
1788182220 llm-proxy-7dc458997b-zqjvv   1917m   1028Mi   
