ts,status,size,total_ms,upstream_ms
1787421670,200,small,5315.7,5307.0
1787421682,200,medium,17329.3,17319.1
1787421685,200,medium,20312.9,20296.0
1787421687,200,small,21679.2,21660.8
1787421689,200,large,24765.4,24759.3
1787421690,200,small,7192.1,7183.8
1787421691,200,medium,26853.5,26845.9
1787421693,200,small,7315.7,7300.4
1787421696,200,small,8427.7,8414.2
1787421701,200,small,7455.8,7452.3
1787421706,200,small,8453.4,8440.9
1787421710,200,medium,44374.1,44361.5
1787421714,200,medium,22437.2,22424.2
1787421715,200,small,44443.4,44438.0
1787421721,200,small,31335.4,31321.4
1787421728,200,small,62910.3,62904.4
1787421733,200,medium,40873.6,40864.3
1787421735,200,medium,27413.4,27401.6
1787421736,200,large,70307.8,70296.5
1787421740,200,small,25015.9,25012.6
1787421741,200,small,24580.1,24567.8
1787421745,200,small,8566.5,8558.1
1787421750,200,large,48012.3,47999.7
1787421761,200,medium,38762.9,38753.0
1787421775,200,large,64923.4,64919.2
