Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,131,0,19000,22901.94756399233,4150.140568999632,80282.15364899916,1094.671755725191,0.7364805960575251,0.0,19000,26000,39000,40000,46000,57000,64000,68000,80000,80000,80000
,Aggregated,131,0,19000,22901.94756399233,4150.140568999632,80282.15364899916,1094.671755725191,0.7364805960575251,0.0,19000,26000,39000,40000,46000,57000,64000,68000,80000,80000,80000
