Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,64,0,36000.0,47628.481388921915,4729.805646000386,112596.68252200026,1022.390625,0.5438560170348864,0.0,38000,63000,65000,76000,90000,99000,108000,113000,113000,113000,113000
,Aggregated,64,0,36000.0,47628.481388921915,4729.805646000386,112596.68252200026,1022.390625,0.5438560170348864,0.0,38000,63000,65000,76000,90000,99000,108000,113000,113000,113000,113000
