1787357122 llm-proxy-857bf6d79d-9gm2k   263m    1936Mi   
1787357122 llm-proxy-857bf6d79d-vb4kw   1826m   1789Mi   
1787357192 llm-proxy-857bf6d79d-9gm2k   263m    1941Mi   
1787357192 llm-proxy-857bf6d79d-vb4kw   1709m   1790Mi   
1787357262 llm-proxy-857bf6d79d-9gm2k   285m    1925Mi   
1787357262 llm-proxy-857bf6d79d-vb4kw   1907m   1814Mi   
1787357333 llm-proxy-857bf6d79d-9gm2k   233m    1925Mi   
1787357333 llm-proxy-857bf6d79d-vb4kw   1903m   1828Mi   
1787357403 llm-proxy-857bf6d79d-9gm2k   249m    1929Mi   
1787357403 llm-proxy-857bf6d79d-vb4kw   1907m   1852Mi   
1787357474 llm-proxy-857bf6d79d-9gm2k   320m    1932Mi   
1787357474 llm-proxy-857bf6d79d-vb4kw   1837m   1951Mi   
