1787394498 llm-proxy-857bf6d79d-df2r7   4m    406Mi   
1787394567 llm-proxy-857bf6d79d-df2r7   1907m   818Mi   
1787394637 llm-proxy-857bf6d79d-df2r7   1906m   1156Mi   
1787394637 llm-proxy-857bf6d79d-kfbwq   47m     452Mi    
1787394706 llm-proxy-857bf6d79d-df2r7   1911m   1329Mi   
1787394706 llm-proxy-857bf6d79d-kfbwq   4m      451Mi    
1787394776 llm-proxy-857bf6d79d-df2r7   1910m   1537Mi   
1787394776 llm-proxy-857bf6d79d-kfbwq   3m      450Mi    
1787394846 llm-proxy-857bf6d79d-df2r7   1911m   1644Mi   
1787394846 llm-proxy-857bf6d79d-kfbwq   4m      451Mi    
