ts,status,size,total_ms,upstream_ms
1787425261,200,small,5157.9,5151.5
1787425265,200,small,9557.0,9550.0
1787425266,200,small,9195.6,9184.2
1787425271,200,small,14221.5,14211.4
1787425271,200,small,13586.6,13581.8
1787425274,200,small,16533.3,16519.1
1787425276,200,medium,20301.3,20294.9
1787425276,200,small,17312.2,17296.8
1787425280,200,small,22321.0,22306.7
1787425281,200,medium,25394.6,25384.8
1787425281,200,small,18530.6,18525.5
1787425286,200,small,14708.2,14701.4
1787425297,200,medium,30179.5,30168.6
1787425302,200,small,24879.5,24873.8
1787425302,200,medium,29074.0,29069.2
1787425307,200,small,24626.3,24615.6
1787425307,200,medium,30466.3,30454.9
1787425308,200,small,26422.8,26419.5
1787425312,200,small,24172.1,24166.8
1787425314,200,large,58643.3,58627.5
1787425315,200,small,17275.1,17270.5
1787425320,200,small,12905.8,12901.3
1787425326,200,small,17373.7,17370.2
1787425328,200,large,70342.8,70329.5
1787425331,200,small,17599.5,17588.2
1787425332,200,large,65662.4,65652.9
1787425337,200,medium,78997.0,78987.9
1787425338,200,small,81914.5,81894.0
1787425343,200,medium,33546.6,33542.9
1787425344,200,small,87038.2,87028.0
1787425348,200,small,13968.0,13961.2
1787425353,200,small,9414.5,9405.6
1787425357,200,large,53898.1,53894.1
1787425358,200,medium,99301.7,99290.2
1787425358,200,large,54709.2,54703.5
1787425359,200,small,8797.3,8785.3
1787425359,200,large,102923.9,102912.2
1787425362,200,small,41053.4,41046.5
1787425363,200,small,87316.1,87307.0
1787425364,200,medium,106222.1,106207.9
1787425368,200,small,88067.5,88049.0
1787425369,200,large,110610.7,110597.7
1787425373,200,large,56784.4,56773.7
1787425374,200,small,58435.3,58418.4
