ts,status,size,total_ms,upstream_ms
1787475734,200,small,4297.6,4291.3
1787475737,200,small,5477.1,5470.0
1787475742,200,small,8682.9,8675.4
1787475746,200,medium,13298.7,13291.7
1787475746,200,small,15544.3,15532.3
1787475751,200,small,16495.8,16482.9
1787475752,200,small,21016.6,21004.0
1787475752,200,small,22131.9,22109.0
1787475755,200,small,24440.5,24429.3
1787475756,200,small,20853.9,20841.8
1787475757,200,small,26337.0,26323.3
1787475762,200,small,27493.9,27481.4
1787475766,200,medium,36723.3,36707.9
1787475767,200,small,32756.2,32742.0
1787475772,200,small,38863.9,38846.3
1787475779,200,small,43403.2,43390.8
1787475784,200,large,50697.3,50688.8
1787475785,200,medium,49571.4,49562.5
1787475789,200,medium,53366.9,53355.2
1787475791,200,small,51845.8,51830.1
1787475792,200,medium,58388.1,58372.3
1787475794,200,small,58635.4,58624.7
1787475798,200,large,64157.4,64142.8
1787475798,200,large,62510.4,62500.0
1787475798,200,large,67678.9,67670.8
1787475798,200,small,63681.4,63671.2
1787475800,200,small,63080.8,63071.8
1787475801,200,medium,61917.7,61901.7
1787475803,200,small,66674.7,66660.6
1787475804,200,small,57286.8,57281.5
1787475804,200,small,66693.6,66680.6
1787475805,200,medium,68491.0,68476.1
1787475805,200,small,68734.7,68727.6
1787475809,200,small,52940.8,52930.3
1787475811,200,small,72856.7,72851.1
1787475811,200,small,72881.9,72865.9
1787475811,200,medium,72144.5,72128.1
1787475814,200,small,56045.9,56035.3
1787475816,200,small,76926.6,76919.0
1787475816,200,small,77035.8,77025.2
1787475821,200,small,77473.8,77462.8
1787475821,200,medium,40548.8,40545.5
1787475821,200,medium,68909.9,68904.0
1787475826,200,small,79211.9,79198.9
1787475827,200,small,57983.9,57974.1
1787475827,200,medium,97058.0,97049.2
1787475827,200,medium,89122.3,89109.1
1787475831,200,small,96998.2,96990.7
1787475831,200,medium,45214.5,45205.4
1787475836,200,small,7581.8,7576.8
1787475836,200,medium,73279.8,73269.7
1787475837,200,medium,84502.1,84492.3
1787475842,200,small,46391.2,46384.2
1787475843,200,small,70218.4,70214.3
1787475846,200,large,44504.9,44498.3
1787475848,200,small,49296.3,49283.3
1787475848,200,small,54762.8,54753.4
1787475849,200,large,112026.4,112010.3
