Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,58,0,56000.0,52882.37588482762,4298.127570999895,112026.82696000011,1025.948275862069,0.4872390923296604,0.0,57000,67000,69000,73000,79000,97000,97000,112000,112000,112000,112000
,Aggregated,58,0,56000.0,52882.37588482762,4298.127570999895,112026.82696000011,1025.948275862069,0.4872390923296604,0.0,57000,67000,69000,73000,79000,97000,97000,112000,112000,112000,112000
