Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,11,0,42000.0,49288.79612599998,21138.96432599995,89414.60074299993,946.3636363636364,0.11290745808658478,0.0,42000,65000,68000,68000,71000,89000,89000,89000,89000,89000,89000
,Aggregated,11,0,42000.0,49288.79612599998,21138.96432599995,89414.60074299993,946.3636363636364,0.11290745808658478,0.0,42000,65000,68000,68000,71000,89000,89000,89000,89000,89000,89000
