ts,status,size,total_ms,upstream_ms
1787473937,200,small,5312.1,5304.6
1787473939,200,small,8796.4,8789.0
1787473940,200,small,10060.4,10053.0
1787473943,200,small,9560.0,9550.1
1787473948,200,small,12793.1,12782.3
1787473948,200,small,18826.9,18819.8
1787473950,200,small,20393.1,20384.0
1787473950,200,small,17979.9,17972.2
1787473951,200,medium,20487.6,20477.8
1787473953,200,small,22140.1,22129.0
1787473960,200,large,27586.2,27580.1
1787473963,200,small,33988.4,33978.9
1787473968,200,medium,33176.2,33161.6
1787473968,200,small,38197.7,38183.1
1787473970,200,medium,38737.5,38725.9
1787473970,200,large,40748.0,40735.7
1787473971,200,medium,36171.6,36165.3
1787473972,200,medium,38368.6,38360.8
1787473975,200,small,43064.6,43057.8
1787473977,200,small,40477.0,40463.0
1787473977,200,small,42492.9,42474.5
1787473989,200,medium,51204.0,51196.0
1787473991,200,medium,58075.8,58048.7
1787473991,200,medium,61309.5,61291.7
1787473992,200,large,57503.0,57496.8
1787473995,200,small,50646.7,50639.9
1787473996,200,large,64889.8,64880.6
1787473998,200,medium,63729.1,63713.7
1787474001,200,large,66352.9,66342.9
1787474002,200,medium,71309.2,71296.5
1787474003,200,small,51921.7,51912.5
1787474008,200,small,37908.2,37904.8
1787474013,200,medium,80501.9,80492.1
1787474014,200,small,40900.4,40888.1
1787474016,200,medium,83253.5,83227.1
1787474018,200,large,84971.7,84955.9
1787474019,200,small,40513.2,40509.7
1787474022,200,medium,60974.1,60961.7
1787474023,200,medium,89062.8,89050.6
1787474028,200,small,64563.9,64559.0
1787474032,200,large,91152.1,91141.3
1787474034,200,large,97653.5,97649.5
1787474036,200,large,86541.1,86533.3
1787474037,200,medium,100537.1,100528.4
1787474038,200,small,86095.4,86087.4
1787474039,200,small,40419.3,40408.1
1787474041,200,large,70995.4,70985.5
1787474041,200,medium,48048.9,48042.2
1787474043,200,small,49391.1,49376.8
1787474044,200,medium,73567.5,73559.0
1787474044,200,large,103391.8,103383.0
1787474045,200,small,72754.8,72737.4
1787474045,200,small,41637.9,41627.9
1787474047,200,small,37925.2,37914.6
1787474049,200,small,52842.2,52816.9
