Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,99,0,21000,30475.978138242404,9222.359979999965,59449.32370000015,1272.111111111111,0.5641388441677366,0.0,21000,39000,40000,41000,53000,59000,59000,59000,59000,59000,59000
,Aggregated,99,0,21000,30475.978138242404,9222.359979999965,59449.32370000015,1272.111111111111,0.5641388441677366,0.0,21000,39000,40000,41000,53000,59000,59000,59000,59000,59000,59000
