ts,status,size,total_ms,upstream_ms
1788178482,200,medium,19256.1,19231.0
1788178483,200,medium,19436.7,19425.4
1788178483,200,medium,19590.2,19577.6
1788178484,200,medium,20843.8,20836.7
1788178484,200,medium,20847.4,20841.3
1788178484,200,medium,20031.7,19992.3
1788178484,200,medium,20063.6,20058.6
1788178484,200,medium,20072.7,20067.1
1788178484,200,medium,20323.8,20316.6
1788178485,200,medium,19847.6,19835.1
1788178485,200,medium,20052.8,20040.7
1788178486,200,medium,19910.4,19900.9
1788178504,200,medium,20565.4,20560.3
1788178504,200,medium,38967.4,38953.3
1788178505,200,medium,40499.5,40490.9
1788178505,200,medium,40066.8,40061.2
1788178505,200,medium,39068.0,39062.0
1788178506,200,medium,39602.8,39588.5
1788178506,200,medium,41292.9,41277.8
1788178507,200,medium,20332.8,20321.9
1788178507,200,medium,21912.2,21907.9
1788178507,200,medium,21851.0,21839.4
1788178508,200,medium,21544.7,21541.7
1788178508,200,medium,21409.3,21405.9
1788178525,200,medium,40957.9,40952.3
1788178525,200,medium,58769.7,58757.2
1788178525,200,medium,59094.3,59085.6
1788178525,200,medium,40033.3,40023.7
1788178526,200,medium,20104.0,20100.9
1788178526,200,medium,40294.7,40286.4
1788178527,200,medium,42834.0,42823.8
1788178527,200,medium,20078.8,20068.0
1788178528,200,medium,19955.1,19950.9
1788178529,200,medium,20117.2,20111.0
1788178529,200,medium,19956.6,19953.6
1788178530,200,medium,19897.4,19890.4
1788178538,200,medium,52817.4,52814.2
1788178539,200,medium,12599.5,12585.5
1788178545,200,medium,38804.2,38797.9
1788178545,200,medium,58909.0,58903.5
1788178546,200,medium,38820.9,38816.0
1788178546,200,medium,39327.5,39315.9
1788178547,200,medium,41127.5,41116.1
1788178548,200,medium,19907.5,19898.5
1788178549,200,medium,20475.7,20470.4
1788178550,200,medium,19635.0,19631.0
1788178550,200,medium,20252.1,20248.5
1788178552,200,medium,20076.7,20066.9
1788178559,200,medium,51563.6,51560.4
1788178560,200,medium,19672.7,19654.5
1788178562,200,medium,11036.8,11032.7
1788178563,200,medium,9700.5,9695.5
1788178564,200,medium,13449.7,13443.3
1788178565,200,medium,38657.3,38643.7
1788178566,200,medium,58064.6,58054.8
1788178567,200,medium,38990.3,38981.2
1788178567,200,medium,40724.6,40714.0
1788178568,200,medium,42223.2,42204.2
1788178569,200,medium,19958.7,19953.2
1788178573,200,medium,21298.0,21288.0
1788178577,200,medium,12334.2,12330.0
1788178580,200,medium,53152.7,53146.1
1788178581,200,medium,42013.2,42003.4
1788178582,200,medium,20486.1,20452.5
1788178584,200,medium,20630.8,20626.0
1788178585,200,medium,39086.3,39072.1
1788178586,200,medium,58972.0,58964.9
1788178586,200,medium,20246.6,20237.3
1788178587,200,medium,38661.5,38656.6
1788178587,200,medium,41134.7,41130.9
1788178590,200,medium,19821.2,19810.7
1788178595,200,medium,20598.7,20587.1
1788178598,200,medium,20468.3,20463.6
1788178601,200,medium,53860.5,53850.0
1788178602,200,medium,41258.4,41254.3
1788178602,200,medium,19269.5,19246.2
1788178605,200,medium,39209.1,39205.9
1788178606,200,medium,19860.2,19851.1
1788178606,200,medium,58465.1,58457.2
1788178607,200,medium,38643.0,38630.9
1788178607,200,medium,19877.3,19862.5
1788178607,200,medium,40041.5,40036.8
1788178608,200,medium,9221.8,9211.1
1788178611,200,medium,19833.5,19824.6
1788178616,200,medium,47532.7,47527.2
1788178616,200,medium,19916.3,19896.6
1788178617,200,medium,36331.9,36326.3
1788178623,200,medium,20125.9,20112.2
1788178624,200,medium,14975.5,14959.8
1788178626,200,medium,39870.3,39863.3
1788178628,200,medium,19393.0,19389.8
1788178628,200,medium,59448.7,59440.9
1788178628,200,medium,39838.6,39823.8
1788178629,200,medium,40581.4,40578.5
1788178630,200,medium,22102.4,22098.3
1788178633,200,medium,20114.3,20103.6
1788178637,200,medium,54702.2,54698.1
1788178638,200,medium,35745.4,35738.0
1788178639,200,medium,21640.1,21616.0
