1788178457 llm-proxy-7dc458997b-ln97t   4m    1692Mi   
1788178457 llm-proxy-7dc458997b-mmn2x   4m    1418Mi   
1788178457 llm-proxy-7dc458997b-qz7kq   4m    1044Mi   
1788178457 llm-proxy-7dc458997b-tr4hs   4m    1130Mi   
1788178457 llm-proxy-7dc458997b-wll5c   4m    1205Mi   
1788178457 llm-proxy-7dc458997b-z5ltk   4m    1317Mi   
1788178522 llm-proxy-7dc458997b-ln97t   1620m   1955Mi   
1788178522 llm-proxy-7dc458997b-mmn2x   1753m   1478Mi   
1788178522 llm-proxy-7dc458997b-qz7kq   1732m   1086Mi   
1788178522 llm-proxy-7dc458997b-tr4hs   1760m   1191Mi   
1788178522 llm-proxy-7dc458997b-wll5c   1909m   1265Mi   
1788178522 llm-proxy-7dc458997b-z5ltk   1847m   1618Mi   
1788178588 llm-proxy-7dc458997b-ln97t   1824m   2262Mi   
1788178588 llm-proxy-7dc458997b-mmn2x   1773m   1640Mi   
1788178588 llm-proxy-7dc458997b-qz7kq   1835m   1146Mi   
1788178588 llm-proxy-7dc458997b-tr4hs   1869m   1391Mi   
1788178588 llm-proxy-7dc458997b-wll5c   1900m   1404Mi   
1788178588 llm-proxy-7dc458997b-z5ltk   1779m   1761Mi   
