1787359471 llm-proxy-857bf6d79d-9gm2k   390m    1968Mi   
1787359471 llm-proxy-857bf6d79d-vb4kw   1865m   2023Mi   
1787359548 llm-proxy-857bf6d79d-9gm2k   231m    2009Mi   
1787359548 llm-proxy-857bf6d79d-vb4kw   1935m   638Mi    
1787359618 llm-proxy-857bf6d79d-9gm2k   288m    2032Mi   
1787359618 llm-proxy-857bf6d79d-vb4kw   1916m   805Mi    
1787359689 llm-proxy-857bf6d79d-9gm2k   282m    2035Mi   
1787359689 llm-proxy-857bf6d79d-vb4kw   1785m   934Mi    
1787359761 llm-proxy-857bf6d79d-9gm2k   689m    2035Mi   
1787359761 llm-proxy-857bf6d79d-vb4kw   1845m   1047Mi   
1787359831 llm-proxy-857bf6d79d-9gm2k   497m    2031Mi   
1787359831 llm-proxy-857bf6d79d-vb4kw   1716m   1151Mi   
