Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,37,0,45000.0,45364.51852505411,6705.409898000653,108260.99612100006,1025.6486486486488,0.31214462903978485,0.0,45000,48000,56000,60000,85000,102000,108000,108000,108000,108000,108000
,Aggregated,37,0,45000.0,45364.51852505411,6705.409898000653,108260.99612100006,1025.6486486486488,0.31214462903978485,0.0,45000,48000,56000,60000,85000,102000,108000,108000,108000,108000,108000
