ts,status,size,total_ms,upstream_ms
1787449441,200,small,4814.8,4807.3
1787449442,200,small,5191.9,5187.8
1787449448,200,small,5910.8,5901.4
1787449458,200,medium,21838.9,21831.6
1787449464,200,medium,20971.2,20959.7
1787449465,200,large,27222.5,27216.3
1787449469,200,medium,19892.7,19884.5
1787449470,200,small,5058.2,5038.0
1787449474,200,small,5149.6,5145.0
1787449478,200,large,41696.3,41689.0
1787449493,200,large,27910.2,27907.2
1787449493,200,medium,21756.4,21730.1
1787449495,200,medium,20287.2,20276.9
1787449497,200,large,61181.3,61173.4
1787449498,200,medium,38839.7,38824.1
1787449499,200,small,4062.3,4059.3
1787449499,200,small,4597.6,4572.4
1787449504,200,small,25439.7,25434.6
1787449505,200,small,8507.5,8500.7
1787449506,200,small,7592.4,7578.2
1787449509,200,small,9826.3,9803.9
1787449511,200,small,5284.5,5276.9
1787449520,200,large,11951.2,11947.5
1787449525,200,small,14423.8,14415.7
1787449525,200,large,24846.0,24841.0
1787449528,200,medium,23573.5,23564.7
1787449544,200,large,43585.8,43566.2
1787449550,200,small,5270.8,5260.5
1787449552,200,large,39779.5,39771.2
1787449556,200,small,4882.6,4873.7
