1787356334 llm-proxy-857bf6d79d-9gm2k   1809m   1902Mi   
1787356334 llm-proxy-857bf6d79d-vb4kw   1914m   1940Mi   
1787356404 llm-proxy-857bf6d79d-9gm2k   1782m   1879Mi   
1787356404 llm-proxy-857bf6d79d-vb4kw   1909m   377Mi    
1787356480 llm-proxy-857bf6d79d-9gm2k   1906m   1879Mi   
1787356480 llm-proxy-857bf6d79d-vb4kw   1914m   712Mi    
1787356550 llm-proxy-857bf6d79d-9gm2k   1916m   1879Mi   
1787356550 llm-proxy-857bf6d79d-vb4kw   1917m   967Mi    
1787356621 llm-proxy-857bf6d79d-9gm2k   1814m   1943Mi   
1787356621 llm-proxy-857bf6d79d-vb4kw   1908m   1029Mi   
1787356691 llm-proxy-857bf6d79d-9gm2k   408m    1982Mi   
1787356691 llm-proxy-857bf6d79d-vb4kw   1877m   1300Mi   
