1787429977 llm-proxy-857bf6d79d-968zr   1895m   789Mi    
1787429977 llm-proxy-857bf6d79d-d577b   1905m   1525Mi   
1787429977 llm-proxy-857bf6d79d-jlz5f   1809m   1817Mi   
1787429977 llm-proxy-857bf6d79d-kjg95   1910m   2039Mi   
1787430049 llm-proxy-857bf6d79d-968zr   1892m   1019Mi   
1787430049 llm-proxy-857bf6d79d-d577b   1908m   1544Mi   
1787430049 llm-proxy-857bf6d79d-jlz5f   1898m   1837Mi   
1787430049 llm-proxy-857bf6d79d-kjg95   1915m   536Mi    
1787430121 llm-proxy-857bf6d79d-968zr   1863m   1325Mi   
1787430121 llm-proxy-857bf6d79d-d577b   1909m   1706Mi   
1787430121 llm-proxy-857bf6d79d-jlz5f   1911m   1960Mi   
1787430121 llm-proxy-857bf6d79d-kjg95   1924m   950Mi    
