ts,status,size,total_ms,upstream_ms
1787469023,200,small,4349.5,4341.8
1787469024,200,small,5331.8,5317.8
1787469026,200,small,5382.7,5370.4
1787469026,200,small,5430.9,5421.0
1787469027,200,small,9288.8,9275.3
1787469028,200,small,9150.7,9140.2
1787469029,200,small,9498.6,9482.8
1787469031,200,small,8599.3,8588.3
1787469033,200,small,13675.6,13665.0
1787469035,200,small,14703.9,14695.4
1787469040,200,small,9929.4,9925.3
1787469041,200,medium,13724.0,13721.3
1787469043,200,medium,22027.3,22016.1
1787469055,200,medium,25602.1,25598.4
1787469055,200,medium,12505.0,12500.5
1787469059,200,small,3378.8,3376.4
1787469060,200,small,23947.3,23943.2
1787469063,200,large,45282.4,45275.2
1787469064,200,medium,30127.3,30122.7
1787469065,200,medium,40496.1,40491.9
1787469066,200,small,5142.3,5139.4
1787469070,200,small,43673.8,43666.0
1787469073,200,large,49843.7,49836.4
1787469074,200,medium,17896.0,17891.9
1787469074,200,large,51894.6,51883.3
1787469075,200,small,43077.3,43073.2
1787469079,200,small,54290.6,54280.0
1787469084,200,medium,61022.1,61008.2
1787469092,200,large,25191.9,25189.4
1787469097,200,medium,31152.7,31137.2
1787469097,200,medium,66847.9,66842.8
1787469100,200,medium,5802.6,5799.9
1787469102,200,small,31069.6,31064.2
1787469105,200,large,64122.8,64117.6
1787469110,200,medium,7952.7,7950.1
1787469110,200,small,43910.4,43899.3
1787469115,200,large,53458.3,53434.4
1787469116,200,large,71116.6,71105.5
1787469117,200,medium,41780.2,41772.4
1787469122,200,small,44978.7,44967.1
1787469126,200,medium,52560.1,52554.5
1787469127,200,large,62799.2,62788.1
1787469132,200,small,46438.0,46431.2
1787469133,200,medium,58008.6,58004.8
