ts,status,size,total_ms,upstream_ms
1787475250,200,small,5246.4,5238.9
1787475254,200,small,3237.6,3234.9
1787475262,200,small,20664.1,20596.1
1787475269,200,medium,13535.2,13532.5
1787475272,200,small,32677.3,32654.4
1787475273,200,small,3287.1,3284.5
1787475273,200,medium,33972.5,33939.4
1787475281,200,medium,39908.0,39845.9
1787475283,200,medium,39673.7,39655.1
1787475288,200,large,48441.9,48413.0
1787475289,200,small,44069.7,44057.4
1787475293,200,small,52299.7,52287.5
1787475294,200,small,48771.8,48762.3
1787475297,200,small,57163.2,57138.3
1787475298,200,large,56743.6,56567.9
1787475299,200,medium,55742.4,55713.7
1787475299,200,small,50920.2,50909.9
1787475303,200,small,62679.3,62669.8
1787475305,200,medium,58723.6,58714.3
1787475305,200,large,64810.5,64804.8
1787475306,200,large,31152.6,31149.6
1787475306,200,small,42902.5,42894.4
1787475309,200,small,68467.8,68446.8
1787475310,200,small,3278.4,3275.5
1787475311,200,small,68205.9,68188.0
1787475311,200,small,26437.0,26425.5
1787475312,200,small,22454.2,22442.9
1787475312,200,medium,71737.7,71725.9
1787475313,200,large,73041.7,73011.9
1787475314,200,small,3188.4,3185.8
1787475314,200,small,71834.2,71798.0
1787475315,200,large,71927.7,71902.4
1787475317,200,small,21229.8,21216.9
1787475317,200,small,75931.9,75873.5
1787475320,200,medium,78446.0,78344.3
1787475320,200,small,4201.7,4198.1
1787475322,200,small,21525.1,21517.6
1787475325,200,small,3287.7,3285.2
1787475326,200,medium,81608.0,81598.6
1787475327,200,small,21491.1,21482.3
1787475330,200,small,3245.4,3242.9
1787475332,200,medium,89572.1,89561.7
1787475332,200,small,24365.4,24353.9
1787475335,200,medium,92115.8,92028.7
1787475336,200,medium,88324.2,88315.7
1787475337,200,medium,93285.3,93266.0
1787475337,200,small,92587.4,92577.1
1787475338,200,small,25003.0,24999.3
1787475341,200,small,93482.2,93471.2
1787475343,200,small,29944.0,29930.2
1787475343,200,large,96220.9,96212.7
1787475343,200,small,97244.6,97239.6
1787475343,200,small,97722.4,97714.9
1787475345,200,medium,13849.9,13847.1
1787475345,200,medium,99952.8,99941.4
1787475346,200,small,97821.4,97811.5
1787475348,200,small,99529.4,99521.6
1787475350,200,small,3862.3,3859.2
1787475351,200,large,107999.2,107958.1
1787475351,200,small,105176.3,105169.5
1787475352,200,small,103163.5,103152.7
1787475352,200,large,62302.9,62293.3
1787475355,200,medium,111498.8,111463.9
1787475356,200,small,109252.2,109244.9
1787475356,200,small,109339.1,109325.0
1787475357,200,small,34227.8,34221.3
