Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,83,0,84000.0,79100.98032131333,9642.910479999955,130039.16593400027,1126.44578313253,0.23095631856631177,0.0,84000,91000,96000,104000,109000,117000,129000,130000,130000,130000,130000
,Aggregated,83,0,84000.0,79100.98032131333,9642.910479999955,130039.16593400027,1126.44578313253,0.23095631856631177,0.0,84000,91000,96000,104000,109000,117000,129000,130000,130000,130000,130000
