ts,status,size,total_ms,upstream_ms
1787419214,200,medium,23259.6,23246.5
1787419214,200,medium,23762.2,23749.6
1787419227,200,medium,36962.7,36949.6
1787419233,200,small,42645.2,42626.7
1787419238,200,small,46604.9,46591.7
1787419259,200,medium,67081.9,67066.6
1787419261,200,large,70369.2,70360.8
1787419265,200,small,73635.5,73602.3
1787419270,200,small,78692.2,78657.2
1787419281,200,medium,89712.5,89679.3
1787419290,200,medium,75114.1,75086.9
1787419295,200,small,66150.2,66138.9
1787419300,200,small,66320.7,66317.3
1787419302,200,medium,86822.7,86818.6
