1787430630 llm-proxy-857bf6d79d-968zr   1892m   1952Mi   
1787430630 llm-proxy-857bf6d79d-d577b   1907m   1176Mi   
1787430630 llm-proxy-857bf6d79d-jlz5f   280m    1998Mi   
1787430630 llm-proxy-857bf6d79d-kjg95   1919m   1763Mi   
1787430702 llm-proxy-857bf6d79d-968zr   1906m   2030Mi   
1787430702 llm-proxy-857bf6d79d-d577b   1903m   1194Mi   
1787430702 llm-proxy-857bf6d79d-jlz5f   283m    2007Mi   
1787430702 llm-proxy-857bf6d79d-kjg95   1913m   1763Mi   
1787430774 llm-proxy-857bf6d79d-968zr   1883m   484Mi    
1787430774 llm-proxy-857bf6d79d-d577b   1912m   1302Mi   
1787430774 llm-proxy-857bf6d79d-jlz5f   307m    2016Mi   
1787430774 llm-proxy-857bf6d79d-kjg95   1911m   1821Mi   
