ts,status,size,total_ms,upstream_ms
1787430651,200,small,5407.3,5395.9
1787430653,200,small,8122.2,8110.7
1787430653,200,small,5149.9,5136.1
1787430658,200,small,8179.6,8168.3
1787430663,200,medium,18524.6,18518.5
1787430668,200,medium,22255.0,22242.6
1787430668,200,small,8774.5,8768.5
1787430672,200,medium,25264.8,25254.2
1787430673,200,small,26486.4,26474.9
1787430674,200,small,8973.1,8966.0
1787430677,200,small,29478.4,29469.3
1787430678,200,medium,23978.2,23972.9
1787430680,200,small,9898.2,9892.5
1787430682,200,small,33542.2,33534.0
1787430684,200,small,8833.5,8820.2
1787430686,200,small,40769.9,40756.9
1787430692,200,small,45974.7,45956.7
1787430694,200,large,48865.0,48855.9
1787430695,200,medium,46194.0,46184.8
1787430695,502,small,45403.1,0.0
1787430695,502,large,46407.0,0.0
1787430695,502,medium,12094.0,0.0
1787430695,502,small,42334.5,0.0
1787430695,502,small,20133.1,0.0
1787430695,502,medium,26175.8,0.0
1787430695,502,large,21958.7,0.0
1787430695,502,small,17024.0,0.0
1787430696,502,medium,3.4,0.0
1787430696,502,small,3.5,0.0
1787430696,502,medium,5.6,0.0
1787430696,503,small,6.0,3.4
1787430696,503,small,5.7,3.2
1787430697,503,medium,8.1,4.8
1787430697,503,medium,7.8,3.9
1787430697,503,medium,5.7,3.2
1787430697,503,small,8.8,5.7
1787430697,503,small,8.9,5.3
1787430697,503,medium,5.8,3.2
1787430697,503,large,5.8,3.3
1787430697,503,medium,5.9,3.3
1787430698,503,medium,10.1,5.4
1787430698,503,medium,7.2,3.3
1787430698,503,medium,6.0,3.3
1787430698,503,small,10.2,3.2
1787430699,200,small,51987.8,51969.8
1787430704,200,medium,23439.6,23426.2
1787430709,200,small,11180.9,11177.7
1787430712,200,medium,66249.5,66232.0
1787430714,200,small,15706.5,15693.1
1787430719,200,medium,71985.3,71970.4
1787430720,200,large,39691.8,39681.5
1787430720,200,small,21577.1,21570.8
1787430724,200,medium,38218.3,38206.0
1787430724,200,small,76487.8,76472.6
1787430725,200,small,20845.8,20838.5
1787430730,200,small,5740.0,5729.6
1787430735,200,small,8715.2,8709.8
1787430740,200,small,8968.6,8959.7
1787430744,200,medium,23395.9,23384.3
1787430745,200,medium,95378.6,95366.7
1787430749,200,large,50941.5,50933.5
1787430750,200,small,100500.2,100490.5
1787430753,200,large,105753.2,105742.6
1787430755,200,small,55564.6,55557.6
1787430755,200,small,101208.1,101204.4
1787430760,200,small,60655.9,60652.7
1787430764,200,medium,22244.5,22238.6
