Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,891,0,52000,56054.97834007412,3262.5620149992756,220934.20244600018,1162.2008978675644,0.4813860262069392,0.0,52000,68000,79000,89000,108000,130000,156000,178000,221000,221000,221000
,Aggregated,891,0,52000,56054.97834007412,3262.5620149992756,220934.20244600018,1162.2008978675644,0.4813860262069392,0.0,52000,68000,79000,89000,108000,130000,156000,178000,221000,221000,221000
