1787966560 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     164m
1787966629 llm-proxy-exp6   Deployment/llm-proxy   cpu: 79%/60%   1     6     2     165m
1787966699 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     167m
1787966770 llm-proxy-exp6   Deployment/llm-proxy   cpu: 48%/60%   1     6     6     168m
1787966840 llm-proxy-exp6   Deployment/llm-proxy   cpu: 47%/60%   1     6     6     169m
1787966911 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     6     170m
1787966981 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     6     171m
1787967052 llm-proxy-exp6   Deployment/llm-proxy   cpu: 103%/60%   1     6     6     172m
1787967122 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     174m
1787967193 llm-proxy-exp6   Deployment/llm-proxy   cpu: 99%/60%   1     6     6     175m
1787967263 llm-proxy-exp6   Deployment/llm-proxy   cpu: 98%/60%   1     6     6     176m
1787967333 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     6     177m
1787967403 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     178m
1787967474 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     6     179m
1787967545 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h1m
1787967615 llm-proxy-exp6   Deployment/llm-proxy   cpu: 94%/60%   1     6     6     3h2m
1787967686 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h3m
1787967756 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     6     3h4m
1787967826 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h5m
1787967897 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     6     3h6m
1787967967 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     3h8m
1787968038 llm-proxy-exp6   Deployment/llm-proxy   cpu: 82%/60%   1     6     6     3h9m
1787968108 llm-proxy-exp6   Deployment/llm-proxy   cpu: 83%/60%   1     6     6     3h10m
1787968179 llm-proxy-exp6   Deployment/llm-proxy   cpu: 86%/60%   1     6     6     3h11m
1787968249 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     3h12m
1787968320 llm-proxy-exp6   Deployment/llm-proxy   cpu: 39%/60%   1     6     6     3h14m
1787968390 llm-proxy-exp6   Deployment/llm-proxy   cpu: 39%/60%   1     6     6     3h15m
1787968461 llm-proxy-exp6   Deployment/llm-proxy   cpu: 12%/60%   1     6     6     3h16m
1787968532 llm-proxy-exp6   Deployment/llm-proxy   cpu: 6%/60%   1     6     6     3h17m
1787968602 llm-proxy-exp6   Deployment/llm-proxy   cpu: 5%/60%   1     6     5     3h18m
1787968673 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     4     3h19m
1787968743 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     3     3h21m
1787968814 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     3h22m
1787968885 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     3h23m
