1787446739 llm-proxy-857bf6d79d-gbrzg   222m    2001Mi   
1787446739 llm-proxy-857bf6d79d-l4sc7   266m    1953Mi   
1787446739 llm-proxy-857bf6d79d-tmxvt   1917m   1504Mi   
1787446739 llm-proxy-857bf6d79d-z8vvr   249m    2040Mi   
1787446810 llm-proxy-857bf6d79d-gbrzg   282m    1975Mi   
1787446810 llm-proxy-857bf6d79d-l4sc7   318m    1954Mi   
1787446810 llm-proxy-857bf6d79d-tmxvt   1916m   1687Mi   
1787446810 llm-proxy-857bf6d79d-z8vvr   253m    2040Mi   
1787446881 llm-proxy-857bf6d79d-gbrzg   260m    1966Mi   
1787446881 llm-proxy-857bf6d79d-l4sc7   254m    1952Mi   
1787446881 llm-proxy-857bf6d79d-tmxvt   1909m   1726Mi   
1787446881 llm-proxy-857bf6d79d-z8vvr   256m    2042Mi   
