1787450554 llm-proxy-857bf6d79d-7gjc5   869m    1894Mi   
1787450554 llm-proxy-857bf6d79d-btt2w   1924m   1757Mi   
1787450554 llm-proxy-857bf6d79d-l4sc7   1871m   1936Mi   
1787450554 llm-proxy-857bf6d79d-pzkd8   3m      1015Mi   
1787450554 llm-proxy-857bf6d79d-s2k7d   1915m   1709Mi   
1787450554 llm-proxy-857bf6d79d-w29hf   1710m   1819Mi   
1787450627 llm-proxy-857bf6d79d-7gjc5   1879m   1892Mi   
1787450627 llm-proxy-857bf6d79d-btt2w   1911m   1757Mi   
1787450627 llm-proxy-857bf6d79d-l4sc7   1910m   1936Mi   
1787450627 llm-proxy-857bf6d79d-pzkd8   1693m   1054Mi   
1787450627 llm-proxy-857bf6d79d-s2k7d   4m      1708Mi   
1787450627 llm-proxy-857bf6d79d-w29hf   4m      1818Mi   
1787450698 llm-proxy-857bf6d79d-7gjc5   1884m   1912Mi   
1787450698 llm-proxy-857bf6d79d-btt2w   1916m   1912Mi   
1787450698 llm-proxy-857bf6d79d-l4sc7   1922m   1937Mi   
1787450698 llm-proxy-857bf6d79d-pzkd8   1872m   1176Mi   
1787450698 llm-proxy-857bf6d79d-s2k7d   4m      1709Mi   
1787450698 llm-proxy-857bf6d79d-w29hf   4m      1818Mi   
