Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,385,0,8500,7831.964042898707,3525.4201779999903,11026.83228500007,804.3168831168831,2.1522085066931194,0.0,8500,9100,9400,9600,9900,10000,11000,11000,11000,11000,11000
,Aggregated,385,0,8500,7831.964042898707,3525.4201779999903,11026.83228500007,804.3168831168831,2.1522085066931194,0.0,8500,9100,9400,9600,9900,10000,11000,11000,11000,11000,11000
