ts,status,size,total_ms,upstream_ms
1788161689,200,small,3523.7,3515.7
1788161690,200,small,4483.2,4473.2
1788161690,200,small,4811.0,4799.9
1788161691,200,small,5284.8,5279.1
1788161691,200,small,5296.5,5285.5
1788161691,200,small,4613.8,4590.7
1788161691,200,small,4790.7,4784.9
1788161692,200,small,5099.0,5086.1
1788161692,200,small,5556.9,5522.9
1788161692,200,small,4566.6,4554.3
1788161693,200,small,5396.6,5386.8
1788161694,200,small,5435.7,5428.3
1788161694,200,small,5912.7,5898.3
1788161695,200,small,6667.1,6656.7
1788161696,200,small,8224.4,8212.4
1788161696,200,small,7597.4,7588.1
1788161696,200,small,9587.5,9575.1
1788161697,200,small,9360.9,9349.5
1788161697,200,small,8410.7,8395.9
1788161698,200,small,5884.6,5878.6
1788161698,200,small,4940.6,4938.1
1788161698,200,small,4890.2,4887.4
1788161698,200,small,10915.9,10905.1
1788161699,200,small,8277.6,8271.0
1788161700,200,small,9035.9,9026.3
1788161702,200,small,6122.3,6111.6
1788161702,200,small,10919.7,10912.7
1788161702,200,small,10637.4,10628.2
1788161702,200,small,8522.3,8514.2
1788161703,200,small,9702.1,9694.4
1788161703,200,small,10300.8,10286.9
1788161704,200,small,9606.0,9600.3
1788161704,200,small,7136.2,7123.2
1788161705,200,small,8882.5,8875.6
1788161705,200,small,5897.0,5892.8
1788161706,200,small,5837.7,5829.7
1788161706,200,small,9767.5,9757.6
1788161707,200,small,7343.1,7331.8
1788161708,200,small,9872.2,9868.4
1788161708,200,small,10143.4,10139.9
1788161708,200,small,10170.1,10154.1
1788161708,200,small,9364.7,9353.0
1788161708,200,small,9243.1,9231.5
1788161709,200,small,9725.9,9721.2
1788161710,200,small,5937.0,5931.9
1788161711,200,small,8361.6,8358.0
1788161711,200,small,9006.4,8996.2
1788161712,200,small,5117.6,5115.0
1788161712,200,small,5098.6,5091.4
1788161713,200,small,5964.9,5959.0
1788161713,200,small,10114.0,10104.7
1788161713,200,small,9784.0,9775.8
1788161713,200,small,9439.1,9428.1
1788161713,200,small,8911.9,8907.4
1788161714,200,small,8563.8,8560.3
1788161715,200,small,10082.1,10073.6
1788161715,200,small,6594.5,6576.4
1788161716,200,small,6850.2,6843.0
1788161717,200,small,8845.7,8833.4
1788161718,200,small,4794.4,4791.5
1788161718,200,small,6036.5,6025.3
1788161718,200,small,8402.7,8393.7
1788161718,200,small,9486.7,9483.6
1788161718,200,small,9103.5,9097.2
1788161718,200,small,4750.0,4745.3
1788161718,200,small,9624.4,9613.6
1788161719,200,small,7017.8,7010.4
1788161720,200,small,9147.9,9135.5
1788161721,200,small,5511.2,5505.1
1788161721,200,small,7671.8,7665.3
1788161722,200,small,8550.9,8538.1
1788161723,200,small,4322.3,4318.4
1788161723,200,small,5952.4,5942.0
1788161723,200,small,8535.9,8531.8
1788161724,200,small,9020.5,9008.9
1788161724,200,small,9659.3,9649.4
1788161724,200,small,8708.2,8700.6
1788161724,200,small,7598.2,7586.0
1788161725,200,small,4954.5,4929.1
1788161725,200,small,9684.3,9677.0
1788161726,200,small,6130.8,6121.2
1788161727,200,small,6439.8,6423.7
1788161727,200,small,9359.4,9355.3
1788161728,200,small,4519.9,4511.9
1788161729,200,small,9764.6,9752.8
1788161729,200,small,6119.3,6114.4
1788161729,200,small,9102.9,9090.5
1788161729,200,small,9710.3,9699.2
1788161729,200,small,9818.5,9812.6
1788161730,200,small,8253.7,8242.4
1788161731,200,small,9559.6,9548.4
1788161731,200,small,4988.4,4974.5
1788161732,200,small,6690.7,6681.3
1788161732,200,small,7730.1,7722.0
1788161732,200,small,8694.1,8684.3
1788161733,200,small,4459.2,4447.4
1788161734,200,small,8626.7,8615.6
1788161734,200,small,5849.2,5838.0
1788161734,200,small,8535.2,8525.4
1788161734,200,small,8633.5,8628.7
1788161734,200,small,9403.3,9398.3
1788161735,200,small,7911.2,7906.5
1788161736,200,small,9163.4,9157.8
1788161737,200,small,4678.2,4669.5
1788161737,200,small,6992.0,6984.8
1788161737,200,small,6432.5,6425.7
1788161737,200,small,8634.2,8630.9
1788161738,200,small,4395.4,4392.1
1788161739,200,small,9806.2,9796.1
1788161739,200,small,9028.3,9017.5
1788161739,200,small,9205.3,9196.9
1788161739,200,small,6117.2,6107.6
1788161740,200,small,9635.0,9631.3
1788161741,200,small,7349.1,7340.8
1788161741,200,small,10031.2,10023.6
1788161742,200,small,8761.1,8743.7
1788161743,200,small,7915.8,7902.5
1788161743,200,small,6733.4,6728.8
1788161743,200,small,4733.4,4724.1
1788161744,200,small,9188.9,9181.1
