1787992294 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     43m
1787992362 llm-proxy-exp6   Deployment/llm-proxy   cpu: 96%/60%   1     6     2     44m
1787992432 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     4     45m
1787992503 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     47m
1787992573 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     48m
1787992643 llm-proxy-exp6   Deployment/llm-proxy   cpu: 51%/60%   1     6     4     49m
1787992713 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     50m
1787992783 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     51m
1787992854 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     52m
1787992924 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     54m
1787992994 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     55m
1787993064 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     56m
1787993134 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     57m
1787993204 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     58m
1787993274 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     59m
1787993344 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     61m
1787993414 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     62m
1787993484 llm-proxy-exp6   Deployment/llm-proxy   cpu: 68%/60%   1     6     6     63m
1787993555 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     64m
1787993625 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     65m
1787993695 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     67m
1787993766 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     68m
1787993836 llm-proxy-exp6   Deployment/llm-proxy   cpu: 51%/60%   1     6     6     69m
1787993906 llm-proxy-exp6   Deployment/llm-proxy   cpu: 50%/60%   1     6     6     70m
1787993976 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     6     71m
1787994046 llm-proxy-exp6   Deployment/llm-proxy   cpu: 47%/60%   1     6     6     72m
1787994116 llm-proxy-exp6   Deployment/llm-proxy   cpu: 30%/60%   1     6     6     74m
1787994186 llm-proxy-exp6   Deployment/llm-proxy   cpu: 6%/60%   1     6     6     75m
1787994256 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     6     76m
1787994326 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     6     77m
1787994397 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     4     78m
1787994467 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     2     79m
1787994537 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     81m
1787994607 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     82m
